Callsign,Track Miles,3Di Score,Fuel Burn,CO2,Flight Time
3615,IBJ703C,355.067571,66.3758,0.487693,1.55086,3649
3616,RYR8TX,355.067571,66.8866,3.00975,9.571,3264
3617,RYR4AK,355.067571,66.9481,3.00889,9.56828,3265
3618,RYR34A,355.067571,66.9481,3.00889,9.56828,3265
3619,EZY75MQ,355.067571,67.2319,2.79308,8.882,3273
3620,RYR4NH,355.067571,66.9481,3.00889,9.56828,3265
3621,RYR3452,355.067571,66.9481,3.00889,9.56828,3265
3622,EZY31KG,355.067571,66.7321,2.96132,9.417,3275
3623,EZY71VA,355.067571,66.7321,2.96132,9.417,3275
3624,EJU69GK,355.067571,66.5428,2.92817,9.31159,3254
3625,EZY86RV,355.067571,66.8525,2.93289,9.32659,3275
3626,EZY59FB,355.067571,66.5428,2.92817,9.31159,3254
3627,EZY28YL,355.067571,66.9239,2.77468,8.82348,3250
3628,EZY79CL,355.067571,67.1086,2.76061,8.77874,3273
3629,RYR98SG,355.067571,66.9481,3.00889,9.56828,3265
3630,WUK118,355.067571,66.6814,3.16963,10.0794,3269
3631,EZY95KC,355.067571,66.8525,2.93289,9.32659,3275
3632,EJU51TF,355.067571,66.7321,2.96132,9.417,3275
3633,EZY79RM,355.067571,67.1086,2.76061,8.77874,3273
3634,EZY2093,355.067571,67.1086,2.76061,8.77874,3273
3635,RYR77KB,355.067571,66.5458,2.91583,9.27234,3209
3636,VCG3WD,355.067571,65.8108,0.771894,2.45462,3485
3637,RYR83SR,355.067571,66.9481,3.00889,9.56828,3265
3638,N528QS,355.067571,55.1505,1.70293,5.41533,4762
3639,RYR1GF,355.067571,66.7232,2.99709,9.53074,3233
3640,EZY42RN,355.067571,66.7671,2.79569,8.89029,3275
3641,CBM77,355.067571,62.7615,0.389117,1.23739,5164
3642,RYR78TP,355.067571,66.9481,3.00889,9.56828,3265
3643,EZY82EV,355.067571,66.6299,2.93371,9.32919,3268
3644,EZY69YQ,355.067571,65.7565,2.82361,8.97907,3319
3645,EZY24GK,355.067571,66.6299,2.93371,9.32919,3268
3646,EZY24DQ,355.067571,67.2319,2.79308,8.882,3273
3647,RYR9KR,355.067571,65.8919,2.98224,9.48353,3332
3648,EZY51PB,355.067571,66.7321,2.96132,9.417,3275
3649,RYR728G,355.067571,66.9481,3.00889,9.56828,3265
3650,RYR448F,355.067571,66.9481,3.00889,9.56828,3265
3651,RYR35DM,355.067571,66.8538,2.99911,9.53717,3256
3652,EZY27KV,355.067571,66.7321,2.96132,9.417,3275
3653,EZY15FU,355.067571,66.6299,2.93371,9.32919,3268
3654,EZY78XF,355.067571,66.5428,2.92817,9.31159,3254
3655,EZY51ZD,355.067571,66.7321,2.96132,9.417,3275
3656,IFA6040,355.067571,55.1354,1.97851,6.29167,4783
3657,EZY35AE,355.067571,67.0085,2.75912,8.77402,3265
3658,EZY16YZ,355.067571,66.7321,2.96132,9.417,3275
3659,RYR4AK,355.067571,66.9481,3.00889,9.56828,3265
3660,EZY98HD,355.067571,66.9239,2.77468,8.82348,3250
3661,EZY14EH,355.067571,66.7321,2.96132,9.417,3275
3662,LNX95AX,355.067571,66.5328,0.642384,2.04278,3604
3663,N68005,355.067571,67.7163,1.85276,5.89178,3133
3664,PDY74A,355.067571,67.5873,1.33631,4.24946,3270
3665,BCS6756,355.067571,67.0378,6.44343,20.4901,3244
3666,VJT417,355.067571,67.5893,0.906151,2.88156,3292
3667,NJE121P,355.067571,67.4087,0.877142,2.78931,3367
3668,GAC692Z,355.067571,64.496,0.400523,1.27366,4471
3669,EZY96TX,355.067571,66.3202,2.80984,8.93528,3250
3670,GMA879,355.067571,62.3944,0.421877,1.34157,4926
3671,T7BSA,355.067571,67.5873,1.33631,4.24946,3270
3672,WUK4DA,355.067571,66.784,3.20074,10.1783,3276
3673,MASIM,355.067571,67.3401,0.979016,3.11327,3331
3674,MJT1N,355.067571,66.532,0.893063,2.83994,3438
3675,EZY62PZ,355.067571,66.6967,2.83035,9.00051,3218
3676,EZY94DE,355.067571,66.5428,2.92817,9.31159,3254
3677,EZY45ML,355.067571,67.1086,2.76061,8.77874,3273
3678,EZY39VH,355.067571,66.9239,2.77468,8.82348,3250
3679,EZY14QD,355.067571,66.5458,2.79784,8.89713,3268
3680,EZY92NA,355.067571,66.7671,2.79569,8.89029,3275
3681,EZY72EA,355.067571,66.7321,2.96132,9.417,3275
3682,EZY14MY,355.067571,66.7321,2.96132,9.417,3275
3683,EZY36VQ,355.067571,66.6299,2.93371,9.32919,3268
3684,RYR25VR,355.067571,66.812,3.00628,9.55996,3249
3685,AHO480W,355.067571,66.4273,0.652688,2.07555,3604
3686,EZY45NT,355.067571,66.6299,2.93371,9.32919,3268
3687,EZY27KB,355.067571,65.7565,2.82361,8.97907,3319
3688,CLF668,355.067571,66.6494,0.573709,1.8244,3645
3689,EZY31ZC,355.067571,66.4353,2.94421,9.3626,3240
3690,EGL20,355.067571,62,0.43474,1.38247,4916
3691,RYR78TP,355.067571,66.9481,3.00889,9.56828,3265
3692,RYR34A,355.067571,66.9481,3.00889,9.56828,3265
3693,TOM1DJ,355.067571,67.089,4.1188,13.0978,3205
3694,N2900D,355.067571,67.8574,1.7859,5.67916,3123
3695,RYR8TX,355.067571,66.8866,3.00975,9.571,3264
3696,RYR34A,355.067571,66.9481,3.00889,9.56828,3265
3697,N3333U,355.067571,66.656,1.95923,6.23036,3142
3698,RYR77KB,355.067571,66.5458,2.91583,9.27234,3209
3699,EZY25YH,355.067571,67.1086,2.76061,8.77874,3273
3700,EZY75MQ,355.067571,67.1086,2.76061,8.77874,3273
3701,EZY92YX,355.067571,67.2319,2.79308,8.882,3273
3702,EZY86RV,355.067571,67.1086,2.76061,8.77874,3273
3703,RYR3452,355.067571,66.9481,3.00889,9.56828,3265
3704,EZY38KD,355.067571,66.5428,2.92817,9.31159,3254
3705,EZY31KG,355.067571,66.7321,2.96132,9.417,3275
3706,EJU69GK,355.067571,66.5428,2.92817,9.31159,3254
3707,RYR83SR,355.067571,66.9481,3.00889,9.56828,3265
3708,EZY79RM,355.067571,66.7321,2.96132,9.417,3275
3709,SXN90E,355.067571,56.4259,1.01553,3.2294,4729
3710,EZY2029,355.067571,67.1086,2.76061,8.77874,3273
3711,EZY64TY,355.067571,66.4591,2.8121,8.94247,3254
3712,VJT929,355.067571,67.2065,1.98964,6.32704,3082
3713,WUK118,355.067571,66.7321,2.96132,9.417,3275
3714,EZY63GW,355.067571,66.6299,2.93371,9.32919,3268
3715,EJU51TF,355.067571,66.7321,2.96132,9.417,3275
3716,EZY51QE,355.067571,65.6482,3.00123,9.54391,3265
3717,EZY28YL,355.067571,66.5428,2.92817,9.31159,3254
3718,EZY93TA,355.067571,66.7321,2.96132,9.417,3275
3719,RYR1GF,355.067571,65.8919,2.98224,9.48353,3332
3720,EZY96BG,355.067571,66.7321,2.96132,9.417,3275
3721,IBJ704C,355.067571,64.6683,0.628277,1.99792,3681
3722,EZY82EV,355.067571,66.6299,2.93371,9.32919,3268
3723,EZY24GK,355.067571,66.5458,2.79784,8.89713,3268
3724,EZY69YQ,355.067571,65.7565,2.82361,8.97907,3319
3725,EZY84BW,355.067571,66.5458,2.79784,8.89713,3268
3726,EZY16YZ,355.067571,66.7321,2.96132,9.417,3275
3727,GSTMT,355.067571,67.1067,1.4182,4.50989,3221
3728,RYR236,355.067571,66.8538,2.99911,9.53717,3256
3729,RYR59RG,355.067571,66.8538,2.99911,9.53717,3256
3730,RYR9KR,355.067571,65.8919,2.98224,9.48353,3332
3731,EZY51PB,355.067571,66.7321,2.96132,9.417,3275
3732,RYR4AK,355.067571,66.9481,3.00889,9.56828,3265
3733,EZY16CT,355.067571,66.6299,2.93371,9.32919,3268
3734,EZY15FU,355.067571,67.0085,2.75912,8.77402,3265
3735,EZY68AZ,355.067571,66.9239,2.77468,8.82348,3250
3736,EZY71VR,355.067571,66.5428,2.92817,9.31159,3254
3737,EZY51ZD,355.067571,67.1086,2.76061,8.77874,3273
3738,EZY78XF,355.067571,66.5428,2.92817,9.31159,3254
3739,EZY98HD,355.067571,66.5428,2.92817,9.31159,3254
3740,EZY41ZJ,355.067571,66.7321,2.96132,9.417,3275
3741,RYR83SR,355.067571,66.8538,2.99911,9.53717,3256
3742,MYNNS,355.067571,67.7721,1.84523,5.86782,3133
3743,VJT565,355.067571,55.3085,1.01237,3.21934,4782
3744,NJE135L,355.067571,66.6494,0.573709,1.8244,3645
3745,SXN50J,355.067571,67.7935,0.903324,2.87257,3292
3746,XJC678P,355.067571,65.1354,1.1588,3.685,3422
3747,EZY71VR,355.067571,66.5428,2.92817,9.31159,3254
3748,N440MB,355.067571,67.7163,1.85276,5.89178,3133
3749,CBM77,355.067571,62.7615,0.389117,1.23739,5164
3750,N47SC,355.067571,67.2969,0.896535,2.85098,3367
3751,VPCKK,355.067571,66.4933,3.22948,10.2698,3261
3752,CAZ501,355.067571,67.7595,0.906747,2.88346,3270
3753,LNX26PU,355.067571,63.7646,0.544396,1.73118,4020
3754,N501PG,355.067571,67.5322,1.33874,4.2572,3270
3755,GAC629V,355.067571,64.7686,0.404319,1.28573,4534
3756,LRQ374,355.067571,67.2801,0.603548,1.91928,3394
3757,N528QS,355.067571,67.7124,1.61954,5.15014,3165
3758,EZY62PZ,355.067571,66.6967,2.83035,9.00051,3218
3759,XJC657,355.067571,66.7591,0.852896,2.71221,3444
3760,EZY85TP,355.067571,66.7671,2.79569,8.89029,3275
3761,JDI40D,355.067571,66.2713,0.502282,1.59726,3649
3762,N770MK,355.067571,67.7124,1.61954,5.15014,3165
3763,EDC577R,355.067571,64.0793,1.16528,3.70558,3942
3764,EZY45ML,355.067571,67.1086,2.76061,8.77874,3273
3765,EZY92NA,355.067571,66.7321,2.96132,9.417,3275
3766,AZE61IT,355.067571,64.1309,0.422601,1.34387,4147
3767,MUSIK,355.067571,67.7721,1.84523,5.86782,3133
3768,EZY14QD,355.067571,66.5458,2.79784,8.89713,3268
3769,VPCAM,355.067571,53.7431,3.22933,10.2693,4817
3770,EZY14MY,355.067571,67.1086,2.76061,8.77874,3273
3771,EZY72EA,355.067571,66.7321,2.96132,9.417,3275
3772,SXS3F,355.067571,66.6299,2.93371,9.32919,3268
3773,EZY38KD,355.067571,66.5428,2.92817,9.31159,3254
3774,EZY31ZC,355.067571,66.4353,2.94421,9.3626,3240
3775,XJC786,355.067571,64.6098,0.697995,2.21962,3688
3776,EZY94DE,355.067571,66.5428,2.92817,9.31159,3254
3777,ASJ637,355.067571,64.2001,0.548362,1.74379,3809
3778,EZY27KB,355.067571,65.7565,2.82361,8.97907,3319
3779,TOM38A,355.067571,67.089,4.1188,13.0978,3205
3780,JME502M,355.067571,67.9137,1.77634,5.64877,3123
3781,JME220E,355.067571,67.7595,0.906747,2.88346,3270
3782,ULC53,355.067571,67.9137,1.77634,5.64877,3123
3783,CLF653,355.067571,66.543,0.581178,1.84815,3645
3784,VJT437,355.067571,67.2237,0.951982,3.0273,3292
3785,TOM552,355.067571,66.9481,3.00889,9.56828,3265
3786,RYR78TP,355.067571,66.9481,3.00889,9.56828,3265
3787,RYR8TX,355.067571,66.8866,3.00975,9.571,3264
3788,RYR34A,355.067571,66.9481,3.00889,9.56828,3265
3789,AXY0509,355.067571,66.2759,1.20192,3.82211,3351
3790,RYR77KB,355.067571,66.5458,2.91583,9.27234,3209
3791,GJI098,355.067571,67.7721,1.84523,5.86782,3133
3792,LXA25Z,355.067571,67.9089,0.887992,2.82381,3292
3793,EZY81UZ,355.067571,67.2319,2.79308,8.882,3273
3794,NJE193H,355.067571,65.7182,1.02505,3.25965,3378
3795,EZY31KG,355.067571,66.7321,2.96132,9.417,3275
3796,EZY75MQ,355.067571,67.1086,2.76061,8.77874,3273
3797,RYR3452,355.067571,66.9481,3.00889,9.56828,3265
3798,NJE185H,355.067571,55.2299,1.00925,3.2094,4776
3799,GCRNS,355.067571,67.1067,1.4182,4.50989,3221
3800,EZY39VH,355.067571,66.5428,2.92817,9.31159,3254
3801,EZY25YH,355.067571,66.7321,2.96132,9.417,3275
3802,EZY42TQ,355.067571,65.5696,2.90961,9.25257,3265
3803,EZY28YL,355.067571,66.5428,2.92817,9.31159,3254
3804,EZY75LE,355.067571,65.7565,2.82361,8.97907,3319
3805,EZY86RV,355.067571,66.7671,2.79569,8.89029,3275
3806,EZY95KC,355.067571,66.7671,2.79569,8.89029,3275
3807,EZY51QE,355.067571,65.7565,2.82361,8.97907,3319
3808,RYR4NH,355.067571,66.9481,3.00889,9.56828,3265
3809,EJU51TF,355.067571,66.8525,2.93289,9.32659,3275
3810,EZY79RM,355.067571,67.1086,2.76061,8.77874,3273
3811,WUK118,355.067571,66.6814,3.16963,10.0794,3269
3812,RYR1GF,355.067571,65.8919,2.98224,9.48353,3332
3813,RYR25VR,355.067571,66.812,3.00628,9.55996,3249
3814,EZY2093,355.067571,66.6299,2.93371,9.32919,3268
3815,RYR98SG,355.067571,66.9481,3.00889,9.56828,3265
3816,EZY42RN,355.067571,66.7321,2.96132,9.417,3275
3817,TCGHP,355.067571,66.3633,1.18195,3.75859,3365
3818,EZY82EV,355.067571,66.7321,2.96132,9.417,3275
3819,EZY16YZ,355.067571,66.6299,2.93371,9.32919,3268
3820,EZY24GK,355.067571,67.1086,2.76061,8.77874,3273
3821,EZY69YQ,355.067571,65.7565,2.82361,8.97907,3319
3822,EZY36VQ,355.067571,66.7321,2.96132,9.417,3275
3823,EZY14EH,355.067571,67.1086,2.76061,8.77874,3273
3824,EZY89MN,355.067571,67.1086,2.76061,8.77874,3273
3825,RYR9KR,355.067571,65.8919,2.98224,9.48353,3332
3826,RYR728G,355.067571,66.9481,3.00889,9.56828,3265
3827,EZY51PB,355.067571,67.1086,2.76061,8.77874,3273
3828,EZY59FB,355.067571,66.9239,2.77468,8.82348,3250
3829,EZY29HN,355.067571,66.5428,2.92817,9.31159,3254
3830,RYR4AK,355.067571,66.9481,3.00889,9.56828,3265
3831,EZY15FU,355.067571,66.5428,2.92817,9.31159,3254
3832,EZY78XF,355.067571,66.9239,2.77468,8.82348,3250
3833,SXN90E,355.067571,66.867,0.834573,2.65394,3444
3834,EZY2027,355.067571,67.0085,2.75912,8.77402,3265
3835,EZY98HD,355.067571,66.9239,2.77468,8.82348,3250
3836,RYR3525,355.067571,66.8538,2.99911,9.53717,3256
3837,RYR35DM,355.067571,66.8538,2.99911,9.53717,3256
3838,TOM3JL,355.067571,66.9899,4.06203,12.9173,3197
3839,IJM491,355.067571,66.0338,0.874526,2.78099,3315
3840,EZY96TX,355.067571,66.1991,2.98411,9.48947,3199
3841,HRT369,355.067571,68.0135,0.876045,2.78582,3292
3842,N650GD,355.067571,67.7721,1.84523,5.86782,3133
3843,WUK4DA,355.067571,66.784,3.20074,10.1783,3276
3844,N838SC,355.067571,67.531,1.88307,5.98816,3133
3845,EZY18YQ,355.067571,66.6299,2.93371,9.32919,3268
3846,N881WR,355.067571,67.2705,1.71777,5.4625,3157
3847,CLF634,355.067571,66.6494,0.573709,1.8244,3645
3848,EDC478R,355.067571,63.9186,1.1654,3.70598,3908
3849,EZY72EA,355.067571,66.7671,2.79569,8.89029,3275
3850,EZY97BD,355.067571,66.5428,2.92817,9.31159,3254
3851,EZY92NA,355.067571,67.1086,2.76061,8.77874,3273
3852,EZY94DE,355.067571,66.9239,2.77468,8.82348,3250
3853,N375WB,355.067571,68.0184,1.7653,5.61364,3123
3854,EZY84BW,355.067571,67.1086,2.76061,8.77874,3273
3855,AHO217Y,355.067571,66.4251,0.596477,1.8968,3645
3856,EZY83QF,355.067571,66.9239,2.77468,8.82348,3250
3857,TVS46J,355.067571,67.0006,1.00666,3.20119,3302
3858,EZY51QE,355.067571,65.6482,3.00123,9.54391,3265
3859,YUBZZ,355.067571,65.2905,0.570734,1.81493,3827
3860,N320GX,355.067571,65.4142,2.04042,6.48853,3273
3861,EZY31RL,355.067571,67.0085,2.75912,8.77402,3265
3862,EZY14QD,355.067571,67.0085,2.75912,8.77402,3265
3863,EZY2029,355.067571,66.6299,2.93371,9.32919,3268
3864,VJT585,355.067571,67.5784,0.945149,3.00557,3331
3865,EZY45ML,355.067571,67.1086,2.76061,8.77874,3273
3866,EZY85TP,355.067571,66.6475,2.78947,8.8705,3275
3867,RYR25VR,355.067571,66.812,3.00628,9.55996,3249
3868,N808TC,355.067571,67.6097,1.63335,5.19405,3165
3869,JFA74G,355.067571,66.1853,0.583858,1.85667,3628
3870,FYL62F,355.067571,66.4853,0.530212,1.68607,3641
3871,EZY31ZC,355.067571,66.823,2.80418,8.91729,3234
3872,N3333U,355.067571,67.9137,1.77634,5.64877,3123
3873,VJT895,355.067571,67.7163,1.85276,5.89178,3133
3874,EZY45NT,355.067571,66.6299,2.93371,9.32919,3268
3875,RYR8TX,355.067571,67.0107,3.0408,9.66974,3265
3876,AHO838X,355.067571,64.2653,1.17994,3.75221,3950
3877,N85M,355.067571,67.5873,1.33631,4.24946,3270
3878,EDC655,355.067571,67.7935,0.903324,2.87257,3292
3879,RYR78TP,355.067571,66.9481,3.00889,9.56828,3265
3880,RYR3452,355.067571,66.9481,3.00889,9.56828,3265
3881,EZY86PF,355.067571,66.7321,2.96132,9.417,3275
3882,RYR77KB,355.067571,66.5458,2.91583,9.27234,3209
3883,EZY31KG,355.067571,67.1086,2.76061,8.77874,3273
3884,HZSK7,355.067571,67.5873,1.33631,4.24946,3270
3885,EZY27KV,355.067571,67.1086,2.76061,8.77874,3273
3886,EZY86RV,355.067571,67.1086,2.76061,8.77874,3273
3887,EZY75MQ,355.067571,67.1086,2.76061,8.77874,3273
3888,EZY25YH,355.067571,67.1086,2.76061,8.77874,3273
3889,EZY75LE,355.067571,65.7565,2.82361,8.97907,3319
3890,EZY64TY,355.067571,66.9239,2.77468,8.82348,3250
3891,EZY24DQ,355.067571,66.7671,2.79569,8.89029,3275
3892,EZY28YL,355.067571,66.5428,2.92817,9.31159,3254
3893,EZY95KC,355.067571,67.1086,2.76061,8.77874,3273
3894,EZY2031,355.067571,66.4353,2.94421,9.3626,3240
3895,EJU51TF,355.067571,66.7321,2.96132,9.417,3275
3896,RYR4NH,355.067571,66.9481,3.00889,9.56828,3265
3897,EZY79RM,355.067571,67.1086,2.76061,8.77874,3273
3898,RYR1GF,355.067571,66.6116,2.95034,9.38209,3217
3899,RYR83SR,355.067571,66.9481,3.00889,9.56828,3265
3900,WUK118,355.067571,66.7321,2.96132,9.417,3275
3901,EZY42RN,355.067571,66.7321,2.96132,9.417,3275
3902,EZY2093,355.067571,66.6475,2.78947,8.8705,3275
3903,EJU69GK,355.067571,66.9239,2.77468,8.82348,3250
3904,EJU9002,355.067571,66.8525,2.93289,9.32659,3275
3905,EZY82EV,355.067571,66.6299,2.93371,9.32919,3268
3906,EZY24GK,355.067571,66.4591,2.8121,8.94247,3254
3907,EZY18YQ,355.067571,66.4591,2.8121,8.94247,3254
3908,EZY16YZ,355.067571,66.7321,2.96132,9.417,3275
3909,EZY84BW,355.067571,66.9239,2.77468,8.82348,3250
3910,EZY41ZJ,355.067571,66.7321,2.96132,9.417,3275
3911,EZY98HD,355.067571,66.9239,2.77468,8.82348,3250
3912,RYR9KR,355.067571,66.6116,2.95034,9.38209,3217
3913,RYR83SR,355.067571,66.8538,2.99911,9.53717,3256
3914,EZY51PB,355.067571,67.1086,2.76061,8.77874,3273
3915,RYR119N,355.067571,66.8538,2.99911,9.53717,3256
3916,RYR285M,355.067571,66.8538,2.99911,9.53717,3256
3917,EZY15FU,355.067571,66.9239,2.77468,8.82348,3250
3918,EZY35AE,355.067571,67.1086,2.76061,8.77874,3273
3919,EZY79CL,355.067571,67.1086,2.76061,8.77874,3273
3920,RYR4AK,355.067571,66.9481,3.00889,9.56828,3265
3921,EZY71VR,355.067571,66.5428,2.92817,9.31159,3254
3922,EZY51ZD,355.067571,66.7321,2.96132,9.417,3275
3923,TOM76Y,355.067571,67.089,4.1188,13.0978,3205
3924,EZY68AZ,355.067571,66.9239,2.77468,8.82348,3250
3925,EZY78XF,355.067571,66.4591,2.8121,8.94247,3254
3926,TIE505S,355.067571,66.8187,0.575921,1.83143,3455
3927,BWJ666,355.067571,67.4178,2.72048,8.65113,3258
3928,BWJ998,355.067571,67.6097,1.63335,5.19405,3165
3929,EZY96TX,355.067571,66.3202,2.80984,8.93528,3250
3930,SVW56AB,355.067571,67.3268,1.05417,3.35227,3277
3931,SXN65C,355.067571,67.2472,1.00833,3.20649,3321
3932,EZY62PZ,355.067571,66.6967,2.83035,9.00051,3218
3933,N104AR,355.067571,67.5322,1.33874,4.2572,3270
3934,VVV111,355.067571,64.7436,0.682489,2.17032,3679
3935,AXY0713,355.067571,66.1642,1.23023,3.91213,3338
3936,EZY42TQ,355.067571,65.7565,2.82361,8.97907,3319
3937,EZY97BD,355.067571,66.9239,2.77468,8.82348,3250
3938,JAS685,355.067571,67.4132,1.34621,4.28096,3270
3939,EZY94DE,355.067571,66.4591,2.8121,8.94247,3254
3940,EZY51QE,355.067571,65.7565,2.82361,8.97907,3319
3941,EZY14EH,355.067571,66.7321,2.96132,9.417,3275
3942,KOC01,355.067571,67.5873,1.33631,4.24946,3270
3943,QQE797,355.067571,66.9905,1.78688,5.68228,3104
3944,N307KP,355.067571,64.7607,2.06058,6.55264,3346
3945,PHJWL,355.067571,67.1152,1.0075,3.20384,3211
3946,AZE19WE,355.067571,63.7722,0.49815,1.58412,3899
3947,EZY14QD,355.067571,66.5458,2.79784,8.89713,3268
3948,MNTOS,355.067571,66.9433,0.655336,2.08397,3436
3949,EZY72EA,355.067571,66.6475,2.78947,8.8705,3275
3950,DCAWM,355.067571,66.4273,0.652688,2.07555,3604
3951,RYR25VR,355.067571,66.8866,3.00975,9.571,3264
3952,EZY31ZC,355.067571,66.5428,2.92817,9.31159,3254
3953,JLN1,355.067571,67.3784,1.94853,6.19633,3085
3954,EZY39VH,355.067571,66.9239,2.77468,8.82348,3250
3955,RYR8WM,355.067571,65.8919,2.98224,9.48353,3332
3956,EZY27KB,355.067571,65.7565,2.82361,8.97907,3319
3957,RYR8TX,355.067571,67.0107,3.0408,9.66974,3265
3958,VQBZM,355.067571,67.3489,1.35125,4.29697,3270
3959,RYR77KB,355.067571,66.5458,2.91583,9.27234,3209
3960,EZY81UZ,355.067571,67.1086,2.76061,8.77874,3273
3961,SXN90E,355.067571,66.867,0.834573,2.65394,3444
3962,EZY31KG,355.067571,66.7321,2.96132,9.417,3275
3963,RYR78TP,355.067571,66.9481,3.00889,9.56828,3265
3964,TOM3EV,355.067571,67.2123,4.38996,13.9601,3205
3965,EZY75MQ,355.067571,67.1086,2.76061,8.77874,3273
3966,EZY86RV,355.067571,66.7321,2.96132,9.417,3275
3967,RYR3452,355.067571,66.9481,3.00889,9.56828,3265
3968,EZY92NA,355.067571,66.7321,2.96132,9.417,3275
3969,NJE968Y,355.067571,67.1602,0.962889,3.06199,3292
3970,EZY25YH,355.067571,66.7321,2.96132,9.417,3275
3971,EZY65KQ,355.067571,67.1086,2.76061,8.77874,3273
3972,EZY38KD,355.067571,66.4591,2.8121,8.94247,3254
3973,BAO050G,355.067571,65.9407,0.899263,2.85965,3147
3974,EZY75LE,355.067571,65.7565,2.82361,8.97907,3319
3975,EJU69GK,355.067571,66.9239,2.77468,8.82348,3250
3976,RYR1GF,355.067571,65.8919,2.98224,9.48353,3332
3977,EJU51TF,355.067571,66.7321,2.96132,9.417,3275
3978,EZY95KC,355.067571,66.7321,2.96132,9.417,3275
3979,EZY42RN,355.067571,66.7321,2.96132,9.417,3275
3980,EZY28YL,355.067571,66.4591,2.8121,8.94247,3254
3981,EZY2093,355.067571,66.7671,2.79569,8.89029,3275
3982,WUK118,355.067571,66.6814,3.16963,10.0794,3269
3983,EZY84BW,355.067571,67.0085,2.75912,8.77402,3265
3984,EZY69YQ,355.067571,65.7565,2.82361,8.97907,3319
3985,EZY24GK,355.067571,67.0085,2.75912,8.77402,3265
3986,EZY82EV,355.067571,66.5458,2.79784,8.89713,3268
3987,EZY16YZ,355.067571,66.7321,2.96132,9.417,3275
3988,RYR59RG,355.067571,66.8538,2.99911,9.53717,3256
3989,RYR236,355.067571,66.8538,2.99911,9.53717,3256
3990,RYR9KR,355.067571,65.8919,2.98224,9.48353,3332
3991,EZY51PB,355.067571,66.6475,2.78947,8.8705,3275
3992,RYR35DM,355.067571,66.8538,2.99911,9.53717,3256
3993,RYR4AK,355.067571,66.9481,3.00889,9.56828,3265
3994,EZY78XF,355.067571,66.5428,2.92817,9.31159,3254
3995,EZY15FU,355.067571,66.9239,2.77468,8.82348,3250
3996,EZY51ZD,355.067571,66.7321,2.96132,9.417,3275
3997,EZY68AZ,355.067571,66.9239,2.77468,8.82348,3250
3998,VJT474,355.067571,65.5542,1.09359,3.47761,3363
3999,EZY71VR,355.067571,66.823,2.80418,8.91729,3234
4000,GAC415C,355.067571,64.7686,0.404319,1.28573,4534
4001,EZY41ZJ,355.067571,66.7671,2.79569,8.89029,3275
4002,EZY98HD,355.067571,66.5428,2.92817,9.31159,3254
4003,EZY2403,355.067571,67.1086,2.76061,8.77874,3273
4004,LNX37PU,355.067571,63.7153,0.543566,1.72854,4019
4005,GES541V,355.067571,67.035,0.975357,3.10163,3333
4006,PDY74C,355.067571,67.5873,1.33631,4.24946,3270
4007,N9895,355.067571,67.7595,0.906747,2.88346,3270
4008,MAGIK,355.067571,67.3268,1.05417,3.35227,3277
4009,EZY96TX,355.067571,66.1991,2.98411,9.48947,3199
4010,EDC635,355.067571,67.5521,0.945796,3.00763,3286
4011,CBM88,355.067571,62.7615,0.389117,1.23739,5164
4012,TOM2AM,355.067571,67.089,4.1188,13.0978,3205
4013,EZY62PZ,355.067571,66.6967,2.83035,9.00051,3218
4014,XAARK,355.067571,67.0735,1.09902,3.49487,3259
4015,EZY85TP,355.067571,66.7321,2.96132,9.417,3275
4016,EZY81UZ,355.067571,66.7321,2.96132,9.417,3275
4017,EZY42TQ,355.067571,65.6482,3.00123,9.54391,3265
4018,EZY45ML,355.067571,67.1086,2.76061,8.77874,3273
4019,EZY94DE,355.067571,66.4591,2.8121,8.94247,3254
4020,EZY14MY,355.067571,67.1086,2.76061,8.77874,3273
4021,EZY31ZC,355.067571,66.5428,2.92817,9.31159,3254
4022,EZY38KD,355.067571,66.823,2.80418,8.91729,3234
4023,EZY27KB,355.067571,65.6482,3.00123,9.54391,3265
4024,EZY14QD,355.067571,67.0085,2.75912,8.77402,3265
4025,ESW888,355.067571,67.2473,1.37629,4.37659,3262
4026,RYR25VR,355.067571,66.812,3.00628,9.55996,3249
4027,TOM3YA,355.067571,67.0701,3.07269,9.77117,3265
4028,NJE484F,355.067571,65.7182,1.02505,3.25965,3378
4029,XJC792,355.067571,66.5283,0.903445,2.87296,3422
4030,EZY51QE,355.067571,65.6482,3.00123,9.54391,3265
4031,RYR98SG,355.067571,66.9481,3.00889,9.56828,3265
4032,N212WQ,355.067571,66.5304,2.0088,6.38799,3151
4033,IFA616,355.067571,67.0548,1.99268,6.33673,3091
4034,T7FBQ,355.067571,68.0184,1.7653,5.61364,3123
4035,RYR78TP,355.067571,66.9481,3.00889,9.56828,3265
4036,RYR8TX,355.067571,67.0107,3.0408,9.66974,3265
4037,N305CC,355.067571,67.9704,1.83252,5.82742,3133
4038,RYR77KB,355.067571,66.5458,2.91583,9.27234,3209
4039,MYGIG,355.067571,67.596,1.87158,5.95164,3133
4040,RYR3452,355.067571,66.9481,3.00889,9.56828,3265
4041,RYR34A,355.067571,66.9481,3.00889,9.56828,3265
4042,EZY31KG,355.067571,66.7671,2.79569,8.89029,3275
4043,EZY75MQ,355.067571,67.2319,2.79308,8.882,3273
4044,N950X,355.067571,65.5679,1.41552,4.50135,3378
