Callsign,Track Miles,3Di Score,Fuel Burn,CO2,Flight Time
3873,CFE5VZ,287.970586,11.8015,1.58402,5.03718,2369
3874,CFE7305,287.970586,11.8015,1.44265,4.58762,2416
3875,CFE7349,287.970586,11.8015,1.44946,4.60928,2418
3876,GAC869M,287.970586,11.8015,0.284702,0.905353,3314
3877,NJE380F,287.970586,11.8015,0.534185,1.69871,2585
3878,NJE720C,287.970586,11.8015,0.577092,1.83515,2477
3879,SWR435,287.970586,11.8015,1.46391,4.65525,2389
3880,SWR43P,287.970586,11.8015,1.46822,4.66893,2409
3881,SWR44K,287.970586,11.8015,1.49536,4.75526,2395
3882,ASJ863,287.970586,11.8015,0.644119,2.0483,2393
3883,AZA82J,287.970586,11.8015,1.56283,4.96979,2389
3884,CFE1AM,287.970586,11.8015,1.51312,4.81172,2351
3885,CFE4SD,287.970586,11.8015,1.49213,4.74497,2425
3886,CFE5VZ,287.970586,11.8015,1.57168,4.99796,2366
3887,EZY68RN,287.970586,11.8015,1.93881,6.16541,2314
3888,IBNET,287.970586,11.8015,0.534959,1.70117,2321
3889,IELYS,287.970586,11.8015,0.448307,1.42562,2419
3890,LXG22S,287.970586,11.8015,0.302501,0.961954,2601
3891,MGFGC,287.970586,11.8015,0.236159,0.750984,3087
3892,NJE042C,287.970586,11.8015,0.638797,2.03137,2388
3893,NJE244A,287.970586,11.8015,0.45461,1.44566,2610
3894,NJE490G,287.970586,11.8015,1.32812,4.22341,2197
3895,NJE787F,287.970586,11.8015,0.663406,2.10963,2410
3896,TOY105,287.970586,11.8015,0.493004,1.56775,2583
3897,XJC606,287.970586,11.8015,0.377239,1.19962,2811
3898,AMC183,287.970586,11.8015,1.83007,5.81961,2309
3899,AZA215,287.970586,11.8015,1.41308,4.49361,2411
3900,AZA217,287.970586,11.8015,1.42349,4.5267,2412
3901,AZA227,287.970586,11.8015,1.44265,4.58762,2416
3902,AZA22FL,287.970586,11.8015,1.44711,4.6018,2416
3903,AZA82J,287.970586,11.8015,1.46958,4.67326,2421
3904,CFE1AM,287.970586,11.8015,1.57444,5.00672,2367
3905,CFE29D,287.970586,11.8015,1.46178,4.64848,2420
3906,CFE4SD,287.970586,11.8015,1.45246,4.61881,2417
3907,CFE5VZ,287.970586,11.8015,1.5945,5.0705,2372
3908,CFE7349,287.970586,11.8015,1.41157,4.4888,2411
3909,NJE637Y,287.970586,11.8015,0.64914,2.06426,2397
3910,OOACO,287.970586,11.8015,0.281262,0.894414,3343
3911,SWR435,287.970586,11.8015,1.451,4.61419,2386
3912,SWR43P,287.970586,11.8015,1.48242,4.71408,2392
3913,SWR44K,287.970586,11.8015,1.48779,4.73118,2413
3914,CFE1AM,287.970586,11.8015,1.4934,4.749,2346
3915,CFE4SD,287.970586,11.8015,1.20604,3.83521,2470
3916,SIO618,287.970586,11.8015,0.660126,2.0992,2332
3917,AHO474N,287.970586,11.8015,0.532156,1.69226,2533
3918,AZA219,287.970586,11.8015,1.48234,4.71383,2371
3919,AZA227,287.970586,11.8015,1.56091,4.9637,2389
3920,AZA22FL,287.970586,11.8015,1.44946,4.60928,2418
3921,CFE4SD,287.970586,11.8015,1.51891,4.83014,2430
3922,CFE5VZ,287.970586,11.8015,1.54064,4.89922,2358
3923,CFE7349,287.970586,11.8015,1.54604,4.91641,2437
3924,EZY68RN,287.970586,11.8015,2.00239,6.3676,2326
3925,MONTE,287.970586,11.8015,0.240767,0.765639,3038
3926,N850NP,287.970586,11.8015,0.185206,0.588955,3353
3927,N999PX,287.970586,11.8015,0.748349,2.37975,2345
3928,NJE227K,287.970586,11.8015,0.392,1.24656,2662
3929,NJE8LD,287.970586,11.8015,0.369919,1.17634,2660
3930,SWR43P,287.970586,11.8015,1.56377,4.9728,2389
3931,AHO377D,287.970586,11.8015,0.437983,1.39279,2608
3932,AZA217,287.970586,11.8015,1.46924,4.67218,2368
3933,AZA219,287.970586,11.8015,1.55038,4.93021,2387
3934,AZA227,287.970586,11.8015,1.53562,4.88327,2384
3935,CFE1AM,287.970586,11.8015,1.49862,4.7656,2347
3936,CFE4SD,287.970586,11.8015,1.22725,3.90264,2474
3937,CFE5VZ,287.970586,11.8015,1.53931,4.895,2358
3938,CFE7301,287.970586,11.8015,1.42091,4.5185,2412
3939,MARDI,287.970586,11.8015,1.32852,4.22468,2162
3940,YUPZM,287.970586,11.8015,0.481075,1.52982,2611
3941,AZA217,287.970586,11.8015,1.46924,4.67218,2368
3942,AZA22FL,287.970586,11.8015,1.51894,4.83024,2431
3943,CFE1AM,287.970586,11.8015,1.55642,4.94943,2362
3944,CFE4SD,287.970586,11.8015,1.42669,4.53687,2413
3945,CFE5VZ,287.970586,11.8015,1.25543,3.99226,2387
3946,NJE301F,287.970586,11.8015,0.363723,1.15664,2650
3947,SWR40C,287.970586,11.8015,1.54893,4.92558,2360
3948,SWR43K,287.970586,11.8015,1.39665,4.44133,2408
3949,SXN90E,287.970586,11.8015,0.667355,2.12219,2394
3950,AZA215,287.970586,11.8015,1.43636,4.56763,2414
3951,AZA219,287.970586,11.8015,1.44098,4.58233,2415
3952,AZA227,287.970586,11.8015,1.40184,4.45784,2409
3953,AZA22FL,287.970586,11.8015,1.42704,4.53798,2413
3954,AZA82J,287.970586,11.8015,1.46958,4.67326,2421
3955,BRO32,287.970586,11.8015,0.283522,0.901599,3893
3956,CFE1AM,287.970586,11.8015,1.54949,4.92739,2360
3957,CFE29D,287.970586,11.8015,1.45641,4.63139,2408
3958,CFE4SD,287.970586,11.8015,1.44711,4.6018,2416
3959,CFE5VZ,287.970586,11.8015,1.31645,4.18631,2406
3960,CFE7349,287.970586,11.8015,1.4725,4.68256,2423
3961,DCARO,287.970586,11.8015,0.638797,2.03137,2388
3962,NJE014Y,287.970586,11.8015,0.463517,1.47398,2619
3963,NJE490Y,287.970586,11.8015,0.761028,2.42007,2291
3964,PPBLO,287.970586,11.8015,0.780138,2.48084,2949
3965,SWR435,287.970586,11.8015,1.53498,4.88125,2404
3966,SWR43P,287.970586,11.8015,1.48513,4.72271,2371
3967,SWR44K,287.970586,11.8015,1.45274,4.6197,2406
3968,AZA219,287.970586,11.8015,1.49595,4.75711,2426
3969,AZA22FL,287.970586,11.8015,1.44867,4.60677,2417
3970,AZA82J,287.970586,11.8015,1.44711,4.6018,2416
3971,CFE1AM,287.970586,11.8015,1.27966,4.06932,2395
3972,CFE4SD,287.970586,11.8015,1.52373,4.84547,2432
3973,CFE5VZ,287.970586,11.8015,1.54064,4.89922,2358
3974,EZY68RN,287.970586,11.8015,1.84408,5.86418,2317
3975,HBFXF,287.970586,11.8015,0.193329,0.614785,4374
3976,REN75X,287.970586,11.8015,0.817254,2.59887,2956
3977,SWR44K,287.970586,11.8015,1.44776,4.60388,2405
3978,VXS310,287.970586,11.8015,0.603449,1.91897,2467
3979,CFE1AM,287.970586,11.8015,1.54341,4.90804,2359
3980,CFE4SD,287.970586,11.8015,1.4305,4.54899,2414
3981,CFE5VZ,287.970586,11.8015,1.52694,4.85566,2355
3982,ENZ747P,287.970586,11.8015,1.61349,5.13089,2499
3983,FHROI,287.970586,11.8015,0.257761,0.819681,2958
3984,OAV304,287.970586,11.8015,0.402773,1.28082,2413
3985,AMC183,287.970586,11.8015,1.8482,5.87726,2317
3986,AZA215,287.970586,11.8015,1.34851,4.28826,2403
3987,AZA217,287.970586,11.8015,1.46508,4.65895,2420
3988,AZA82J,287.970586,11.8015,1.46958,4.67326,2421
3989,CFE1AM,287.970586,11.8015,1.52146,4.83824,2353
3990,CFE4SD,287.970586,11.8015,1.42669,4.53687,2413
3991,VXS512,287.970586,11.8015,0.540968,1.72028,2441
3992,AZA219,287.970586,11.8015,1.43331,4.55794,2414
3993,AZA227,287.970586,11.8015,1.37265,4.36503,2405
3994,AZA22FL,287.970586,11.8015,1.4171,4.50639,2411
3995,CFE4SD,287.970586,11.8015,1.39594,4.43908,2407
3996,CFE5VZ,287.970586,11.8015,1.57168,4.99796,2366
3997,EES100,287.970586,11.8015,0.330801,1.05195,2829
3998,EZY68RN,287.970586,11.8015,1.78176,5.66599,2311
3999,ITL401,287.970586,11.8015,0.635371,2.02048,2473
4000,NJE226M,287.970586,11.8015,0.617852,1.96477,2314
4001,SAH48P,287.970586,11.8015,0.366596,1.16578,2446
4002,SLJ901,287.970586,11.8015,0.389411,1.23833,2462
4003,CFE1AM,287.970586,11.8015,1.49862,4.7656,2347
4004,CFE4SD,287.970586,11.8015,1.11871,3.5575,2451
4005,CFE5VZ,287.970586,11.8015,1.49685,4.75999,2347
4006,GCMTO,287.970586,11.8015,0.286068,0.909695,2820
4007,AMC183,287.970586,11.8015,1.94241,6.17687,2321
4008,AZA215,287.970586,11.8015,1.46508,4.65895,2420
4009,AZA219,287.970586,11.8015,1.47094,4.67758,2422
4010,AZA227,287.970586,11.8015,1.42349,4.5267,2412
4011,AZA22FL,287.970586,11.8015,1.46206,4.64935,2419
4012,CFE1AM,287.970586,11.8015,1.47068,4.67676,2342
4013,CFE4SD,287.970586,11.8015,1.42997,4.54729,2411
4014,CFE5VZ,287.970586,11.8015,1.51312,4.81172,2351
4015,CFE7305,287.970586,11.8015,1.51891,4.83014,2430
4016,CFE7349,287.970586,11.8015,1.49472,4.75321,2426
4017,NJE238E,287.970586,11.8015,0.610184,1.94039,2397
4018,NJE334C,287.970586,11.8015,0.355099,1.12922,2641
4019,VND2294,287.970586,11.8015,0.437899,1.39252,2407
4020,CFE1AM,287.970586,11.8015,1.51312,4.81172,2351
4021,CFE4SD,287.970586,11.8015,1.38067,4.39054,2406
4022,CFE5VZ,287.970586,11.8015,1.54815,4.92311,2360
4023,CFE7349,287.970586,11.8015,1.41623,4.50362,2412
4024,LMJ518R,287.970586,11.8015,0.665102,2.11502,2330
4025,N125BJ,287.970586,11.8015,0.347719,1.10575,2636
4026,SWR435,287.970586,11.8015,1.48104,4.70971,2360
4027,SWR43P,287.970586,11.8015,1.50376,4.78197,2364
4028,SWR44K,287.970586,11.8015,1.46607,4.6621,2357
4029,CFE1AM,287.970586,11.8015,1.60995,5.11964,2377
4030,CFE4SD,287.970586,11.8015,1.42822,4.54173,2413
4031,CFE5VZ,287.970586,11.8015,1.55498,4.94483,2362
4032,DIGRO,287.970586,11.8015,0.301155,0.957674,2646
4033,EZY68RN,287.970586,11.8015,1.78427,5.67397,2312
4034,FHALG,287.970586,11.8015,0.720465,2.29108,2263
4035,GAC871X,287.970586,11.8015,0.275765,0.876933,3349
4036,N989PR,287.970586,11.8015,0.174093,0.553614,3440
4037,SUI014,287.970586,11.8015,0.771627,2.45377,2335
4038,SWR40C,287.970586,11.8015,1.51279,4.81068,2521
4039,SWR43K,287.970586,11.8015,1.4725,4.68256,2423
4040,SWR43P,287.970586,11.8015,1.58988,5.05582,2385
4041,SWR44K,287.970586,11.8015,1.50376,4.78197,2364
4042,AMC183,287.970586,11.8015,1.77709,5.65114,2297
4043,AZA215,287.970586,11.8015,1.46652,4.66352,2420
4044,AZA217,287.970586,11.8015,1.56118,4.96457,2441
4045,AZA227,287.970586,11.8015,1.41002,4.48388,2410
4046,AZA22FL,287.970586,11.8015,1.50964,4.80065,2428
4047,AZA82J,287.970586,11.8015,1.39594,4.43908,2407
4048,CFE1AM,287.970586,11.8015,1.51175,4.80737,2351
4049,CFE4SD,287.970586,11.8015,1.43789,4.57249,2415
4050,CFE5VZ,287.970586,11.8015,1.52425,4.84713,2354
4051,CFE7349,287.970586,11.8015,1.41308,4.49361,2411
4052,CFE94C,287.970586,11.8015,1.20585,3.83461,2468
4053,DAAAX,287.970586,11.8015,0.748349,2.37975,2345
4054,HBKRC,287.970586,11.8015,0.156151,0.496561,3788
4055,ITL201,287.970586,11.8015,0.327855,1.04258,2466
4056,ITL401,287.970586,11.8015,0.619698,1.97064,2456
4057,LDX17C,287.970586,11.8015,0.492382,1.56577,2358
4058,LXTAC,287.970586,11.8015,0.462947,1.47217,2569
4059,SVW25DA,287.970586,11.8015,0.900026,2.86208,2310
4060,SVW53XX,287.970586,11.8015,1.2759,4.05737,2190
4061,SWR435,287.970586,11.8015,1.51753,4.82576,2367
4062,SWR43P,287.970586,11.8015,1.50376,4.78197,2364
4063,SWR44K,287.970586,11.8015,1.57408,5.00557,2381
4064,SWR68L,287.970586,11.8015,1.52067,4.83572,2368
4065,VJT437,287.970586,11.8015,0.633665,2.01505,2346
4066,VXS518,287.970586,11.8015,0.604083,1.92098,2467
4067,XJC949P,287.970586,11.8015,0.375469,1.19399,2807
4068,AZA217,287.970586,11.8015,1.47736,4.698,2423
4069,BRO30P,287.970586,11.8015,0.286282,0.910377,3912
4070,CFE1AM,287.970586,11.8015,1.6159,5.13855,2379
4071,CFE4SD,287.970586,11.8015,1.45342,4.62188,2408
4072,NJE944K,287.970586,11.8015,0.607059,1.93045,2395
4073,PRSFB,287.970586,11.8015,0.604153,1.92121,2305
4074,SAH26P,287.970586,11.8015,0.383219,1.21864,2469
4075,VJT569,287.970586,11.8015,0.724705,2.30456,2381
4076,VPCLB,287.970586,11.8015,0.683174,2.17249,2303
4077,CFE4SD,287.970586,11.8015,1.31557,4.1835,2401
4078,CFE5VZ,287.970586,11.8015,1.4317,4.5528,2337
4079,EZY68RN,287.970586,11.8015,1.76149,5.60154,2309
4080,SWR43P,287.970586,11.8015,1.56595,4.97971,2379
4081,AZA215,287.970586,11.8015,1.4009,4.45486,2408
4082,AZA217,287.970586,11.8015,1.4147,4.49876,2411
4083,AZA219,287.970586,11.8015,1.40566,4.46999,2409
4084,AZA227,287.970586,11.8015,1.4203,4.51655,2412
4085,AZA22FL,287.970586,11.8015,1.45018,4.61157,2417
4086,AZA82J,287.970586,11.8015,1.52139,4.83803,2430
4087,CFE1AM,287.970586,11.8015,1.50488,4.78553,2349
4088,CFE4SD,287.970586,11.8015,1.21528,3.86459,2472
4089,CFE5VZ,287.970586,11.8015,1.47921,4.70388,2344
4090,CFE7349,287.970586,11.8015,1.44265,4.58762,2416
4091,JFA54G,287.970586,11.8015,0.19065,0.606268,4263
4092,PAV500,287.970586,11.8015,1.22954,3.90994,2186
4093,SWR40C,287.970586,11.8015,1.53462,4.8801,2371
4094,SWR435,287.970586,11.8015,1.54407,4.91013,2374
4095,SWR43P,287.970586,11.8015,1.52844,4.86045,2370
4096,SWR47F,287.970586,11.8015,1.47932,4.70422,2359
4097,SWR68L,287.970586,11.8015,1.4735,4.68572,2358
4098,AMC183,287.970586,11.8015,1.99061,6.33015,2324
4099,AZA219,287.970586,11.8015,1.49792,4.7634,2426
4100,AZA22FL,287.970586,11.8015,1.52338,4.84435,2430
4101,AZA82J,287.970586,11.8015,1.44867,4.60677,2417
4102,CFE1AM,287.970586,11.8015,1.61735,5.14316,2379
4103,CFE4SD,287.970586,11.8015,1.47969,4.70541,2423
4104,CFE5VZ,287.970586,11.8015,1.6012,5.09181,2373
4105,CFE7305,287.970586,11.8015,1.50762,4.79425,2428
4106,NJE148Y,287.970586,11.8015,0.596316,1.89628,2496
4107,NJE563C,287.970586,11.8015,0.653999,2.07972,2402
4108,PHJWL,287.970586,11.8015,0.712058,2.26434,2307
4109,SWR40C,287.970586,11.8015,1.64616,5.2348,2542
4110,SWR435,287.970586,11.8015,1.54872,4.92494,2375
4111,SWR43P,287.970586,11.8015,1.47496,4.69036,2358
4112,SWR44K,287.970586,11.8015,1.55657,4.94989,2377
4113,SWR68L,287.970586,11.8015,1.51753,4.82576,2367
4114,CAZ802,287.970586,11.8015,0.943119,2.99912,2243
4115,CFE1AM,287.970586,11.8015,1.55642,4.94943,2362
4116,CFE4SD,287.970586,11.8015,1.4635,4.65392,2419
4117,CFE5VZ,287.970586,11.8015,1.52011,4.83394,2353
4118,IELYS,287.970586,11.8015,0.439923,1.39895,2409
4119,NJE964P,287.970586,11.8015,0.442807,1.40813,2601
4120,SWR40C,287.970586,11.8015,1.4255,4.53308,2413
4121,SWR435,287.970586,11.8015,1.55349,4.94009,2376
4122,SWR43P,287.970586,11.8015,1.55036,4.93014,2375
4123,VJT547,287.970586,11.8015,0.673064,2.14034,2379
4124,AZA219,287.970586,11.8015,1.50079,4.7725,2417
4125,AZA227,287.970586,11.8015,1.5057,4.78811,2428
4126,AZA22FL,287.970586,11.8015,1.43205,4.55391,2414
4127,CFE1AM,287.970586,11.8015,1.55361,4.94046,2361
4128,CFE4SD,287.970586,11.8015,1.43636,4.56763,2414
4129,CFE5VZ,287.970586,11.8015,1.58774,5.049,2370
4130,CFE7349,287.970586,11.8015,1.41938,4.51361,2412
4131,CGKFJ,287.970586,11.8015,0.692803,2.20311,2392
4132,ITOPX,287.970586,11.8015,0.420716,1.33788,2449
4133,LNX50TC,287.970586,11.8015,0.783787,2.49244,2966
4134,OEFUX,287.970586,11.8015,0.324388,1.03155,2647
4135,OOMAP,287.970586,11.8015,0.402219,1.27906,2641
4136,SWR43K,287.970586,11.8015,1.35827,4.31931,2404
4137,SWR44K,287.970586,11.8015,1.562,4.96716,2449
4138,AHO490F,287.970586,11.8015,0.495092,1.57439,2585
4139,AMC183,287.970586,11.8015,1.97631,6.28468,2322
4140,ATL4U,287.970586,11.8015,0.367471,1.16856,2637
4141,AZA219,287.970586,11.8015,1.37584,4.37517,2405
4142,AZA22FL,287.970586,11.8015,1.42195,4.52181,2412
4143,CFE1AM,287.970586,11.8015,1.54207,4.90377,2359
4144,CFE4SD,287.970586,11.8015,1.41875,4.51162,2411
4145,CFE5VZ,287.970586,11.8015,1.45719,4.63386,2340
4146,GAC586X,287.970586,11.8015,0.280826,0.893027,3293
4147,SWR43P,287.970586,11.8015,1.52376,4.84556,2369
4148,SWR44K,287.970586,11.8015,1.46607,4.6621,2357
4149,CFE1AM,287.970586,11.8015,1.48187,4.71234,2345
4150,CFE4SD,287.970586,11.8015,1.44711,4.6018,2416
4151,2GULF,287.970586,11.8015,0.979428,3.11458,2324
4152,CFE4SD,287.970586,11.8015,1.46508,4.65895,2420
4153,EZY15WF,287.970586,11.8015,1.80482,5.73932,2314
4154,N888SF,287.970586,11.8015,0.618464,1.96672,2388
4155,NJE004D,287.970586,11.8015,0.384284,1.22202,2652
4156,OHSSS,287.970586,11.8015,0.196715,0.625554,4361
4157,SWR435,287.970586,11.8015,1.48401,4.71915,2360
4158,SWR43P,287.970586,11.8015,1.47203,4.68106,2358
4159,AZA22FL,287.970586,11.8015,1.43126,4.5514,2413
4160,CFE4SD,287.970586,11.8015,1.12673,3.58301,2453
4161,JFA06N,287.970586,11.8015,0.418695,1.33145,2586
4162,MREEE,287.970586,11.8015,0.932217,2.96445,2325
4163,SWR435,287.970586,11.8015,1.48703,4.72875,2361
4164,SWR43P,287.970586,11.8015,1.52993,4.86517,2370
4165,SWR44K,287.970586,11.8015,1.55036,4.93014,2375
4166,VCG1UG,287.970586,11.8015,1.20886,3.84419,2167
4167,AKK9,287.970586,11.8015,0.714417,2.27185,2321
4168,AMB434,287.970586,11.8015,0.427556,1.35963,2303
4169,DCAWX,287.970586,11.8015,0.628294,1.99797,2378
4170,SWR43P,287.970586,11.8015,1.53462,4.8801,2371
4171,SWR44K,287.970586,11.8015,1.62717,5.1744,2395
4172,AHO385D,287.970586,11.8015,0.584997,1.86029,2569
4173,AZA217,287.970586,11.8015,1.48827,4.73269,2424
4174,AZA219,287.970586,11.8015,1.41786,4.5088,2412
4175,AZA22FL,287.970586,11.8015,1.4305,4.54899,2414
4176,CFE7349,287.970586,11.8015,1.44711,4.6018,2416
4177,GAC080J,287.970586,11.8015,0.276455,0.879127,3277
4178,ICDOL,287.970586,11.8015,0.447088,1.42174,2616
4179,NJE221C,287.970586,11.8015,0.443928,1.41169,2621
4180,NJE795M,287.970586,11.8015,0.45347,1.44204,2553
4181,PNC301,287.970586,11.8015,0.789159,2.50953,2325
4182,SWR435,287.970586,11.8015,1.53462,4.8801,2371
4183,SWR43P,287.970586,11.8015,1.48254,4.71446,2360
4184,SWR44K,287.970586,11.8015,1.61575,5.13808,2392
4185,AZA227,287.970586,11.8015,1.46652,4.66352,2420
4186,AZA22FL,287.970586,11.8015,1.51891,4.83014,2430
4187,CFE4SD,287.970586,11.8015,1.4364,4.56776,2412
4188,CFE7349,287.970586,11.8015,1.40336,4.46269,2410
4189,CFE76T,287.970586,11.8015,1.49224,4.74533,2423
4190,EZY15WF,287.970586,11.8015,1.90175,6.04757,2326
4191,GAC472M,287.970586,11.8015,0.279878,0.890012,3364
4192,PHWTC,287.970586,11.8015,0.707948,2.25128,2259
4193,SWR435,287.970586,11.8015,1.57081,4.99519,2380
4194,SWR43P,287.970586,11.8015,1.54074,4.89956,2373
4195,SWR44K,287.970586,11.8015,1.49453,4.75262,2362
4196,AHO448Z,287.970586,11.8015,0.433667,1.37906,2605
4197,ASJ561,287.970586,11.8015,0.633413,2.01425,2393
4198,CFE4SD,287.970586,11.8015,1.11869,3.55743,2451
4199,EES300,287.970586,11.8015,0.343601,1.09265,2863
4200,GAC140V,287.970586,11.8015,0.281656,0.895665,3344
4201,LNX36GC,287.970586,11.8015,0.822292,2.61489,2957
4202,NJE525D,287.970586,11.8015,0.686307,2.18246,2367
4203,SWR435,287.970586,11.8015,1.51603,4.82097,2367
4204,SWR43P,287.970586,11.8015,1.49596,4.75716,2363
4205,SWR44K,287.970586,11.8015,1.53462,4.8801,2371
4206,AHO213C,287.970586,11.8015,0.353044,1.12268,2640
4207,ATL4U,287.970586,11.8015,0.367471,1.16856,2637
4208,FHCJE,287.970586,11.8015,0.25981,0.826196,3077
4209,CFE4SD,287.970586,11.8015,1.4147,4.49876,2411
4210,CFE7349,287.970586,11.8015,1.50964,4.80066,2429
4211,EFD6H,287.970586,11.8015,0.723114,2.2995,2384
4212,EZY15WF,287.970586,11.8015,1.92491,6.12122,2329
4213,GAC306Z,287.970586,11.8015,0.278776,0.886507,3361
4214,HRN122,287.970586,11.8015,0.330698,1.05162,2629
4215,SWR435,287.970586,11.8015,1.51292,4.81108,2366
4216,SWR43P,287.970586,11.8015,1.56768,4.98522,2379
4217,AZA215,287.970586,11.8015,1.44867,4.60677,2417
4218,AZA217,287.970586,11.8015,1.3741,4.36964,2406
4219,AZA219,287.970586,11.8015,1.41875,4.51162,2411
4220,AZA227,287.970586,11.8015,1.4297,4.54644,2413
4221,AZA22FL,287.970586,11.8015,1.44098,4.58233,2415
4222,AZA82J,287.970586,11.8015,1.37584,4.37517,2405
4223,CFE03C,287.970586,11.8015,1.46178,4.64848,2420
4224,CFE7021,287.970586,11.8015,1.46937,4.6726,2422
4225,CFE7301,287.970586,11.8015,1.40498,4.46785,2410
4226,CFE7305,287.970586,11.8015,1.49472,4.75321,2426
4227,CFE7349,287.970586,11.8015,1.4635,4.65392,2419
4228,HBFUN,287.970586,11.8015,0.186992,0.594633,4326
4229,NJE099R,287.970586,11.8015,0.458321,1.45746,2614
4230,NJE125F,287.970586,11.8015,0.370349,1.17771,2659
4231,SWR435,287.970586,11.8015,1.50679,4.7916,2365
4232,SWR43P,287.970586,11.8015,1.57245,5.00039,2380
4233,SWR44K,287.970586,11.8015,1.58828,5.05073,2384
4234,SWR47A,287.970586,11.8015,1.59298,5.06568,2386
4235,AHO227N,287.970586,11.8015,0.364832,1.16017,2655
4236,AZA215,287.970586,11.8015,1.42349,4.5267,2412
4237,AZA219,287.970586,11.8015,1.45751,4.6349,2418
4238,AZA227,287.970586,11.8015,1.43948,4.57754,2415
4239,AZA22FL,287.970586,11.8015,1.46206,4.64935,2419
4240,AZA82J,287.970586,11.8015,1.45018,4.61157,2417
4241,CFE29D,287.970586,11.8015,1.18499,3.76828,2463
4242,CFE7021,287.970586,11.8015,1.44787,4.60422,2414
4243,CFE72E,287.970586,11.8015,1.49782,4.76308,2423
4244,CFE7301,287.970586,11.8015,1.44561,4.59703,2416
4245,CFE7305,287.970586,11.8015,1.47517,4.69103,2412
4246,CFE7349,287.970586,11.8015,1.39665,4.44133,2408
4247,ITL401,287.970586,11.8015,0.619698,1.97064,2456
4248,SWR43P,287.970586,11.8015,1.54074,4.89956,2373
4249,AZA215,287.970586,11.8015,1.48708,4.72891,2425
4250,AZA217,287.970586,11.8015,1.50964,4.80066,2429
4251,AZA227,287.970586,11.8015,1.41157,4.4888,2411
4252,AZA22FL,287.970586,11.8015,1.37121,4.36044,2405
4253,AZA82J,287.970586,11.8015,1.40885,4.48015,2410
4254,CFE03C,287.970586,11.8015,1.35981,4.32419,2404
4255,CFE29D,287.970586,11.8015,1.15328,3.66743,2456
4256,CFE7301,287.970586,11.8015,1.36139,4.32923,2404
4257,CFE7349,287.970586,11.8015,1.43355,4.5587,2415
4258,MHV64R,287.970586,11.8015,0.731584,2.32644,2369
4259,N717FM,287.970586,11.8015,0.599254,1.90563,2308
4260,SWR435,287.970586,11.8015,1.47932,4.70422,2359
4261,SWR43P,287.970586,11.8015,1.55036,4.93014,2375
4262,SWR44K,287.970586,11.8015,1.54718,4.92005,2374
4263,9HOKO,287.970586,11.8015,1.21189,3.85381,2165
4264,AZA215,287.970586,11.8015,1.39804,4.44578,2408
4265,AZA217,287.970586,11.8015,1.45246,4.61881,2417
4266,AZA219,287.970586,11.8015,1.47969,4.70541,2423
4267,AZA227,287.970586,11.8015,1.42505,4.53165,2412
4268,AZA22FL,287.970586,11.8015,1.51161,4.80692,2429
4269,AZA82J,287.970586,11.8015,1.38918,4.41758,2407
4270,CFE03C,287.970586,11.8015,1.43126,4.5514,2413
4271,CFE29D,287.970586,11.8015,1.14421,3.63859,2455
4272,CFE7021,287.970586,11.8015,1.46958,4.67326,2421
4273,CFE7301,287.970586,11.8015,1.35365,4.30461,2403
4274,CFE7305,287.970586,11.8015,1.44867,4.60677,2417
4275,CFE7349,287.970586,11.8015,1.41157,4.4888,2411
4276,SWR435,287.970586,11.8015,1.50376,4.78197,2364
4277,SWR43P,287.970586,11.8015,1.48401,4.71915,2360
4278,SWR44K,287.970586,11.8015,1.52529,4.85043,2369
4279,AZA215,287.970586,11.8015,1.44405,4.59207,2416
4280,AZA217,287.970586,11.8015,1.42349,4.5267,2412
4281,AZA227,287.970586,11.8015,1.51362,4.81333,2430
4282,AZA82J,287.970586,11.8015,1.41557,4.50151,2411
4283,BZE07A,287.970586,11.8015,0.514216,1.63521,2387
4284,CFE03C,287.970586,11.8015,1.39594,4.43908,2407
4285,CFE29D,287.970586,11.8015,1.15553,3.67457,2444
4286,CFE72E,287.970586,11.8015,1.42404,4.52844,2413
4287,CFE7349,287.970586,11.8015,1.42349,4.5267,2412
4288,FYL41JD,287.970586,11.8015,0.354874,1.1285,2643
4289,FYL82JD,287.970586,11.8015,0.3513,1.11713,2639
4290,GAC280X,287.970586,11.8015,0.281218,0.894272,3368
4291,SVW42LX,287.970586,11.8015,1.29966,4.13292,2190
4292,SWR435,287.970586,11.8015,1.55657,4.94989,2377
4293,SWR43P,287.970586,11.8015,1.59639,5.07651,2387
4294,SWR44K,287.970586,11.8015,1.50985,4.80132,2366
4295,N850NP,287.970586,11.8015,0.17924,0.569983,3434
4296,SWR435,287.970586,11.8015,1.50679,4.7916,2365
4297,CFE7349,287.970586,11.8015,1.4046,4.46663,2408
4298,ENZ781P,287.970586,11.8015,1.72767,5.494,2598
4299,EZY15WF,287.970586,11.8015,1.7639,5.6092,2310
4300,HBKOL,287.970586,11.8015,0.156136,0.496511,3688
4301,NJE633Q,287.970586,11.8015,0.709319,2.25564,2314
4302,SIO624,287.970586,11.8015,0.917421,2.9174,2318
4303,SWR435,287.970586,11.8015,1.48551,4.72392,2360
4304,SWR43P,287.970586,11.8015,1.48551,4.72392,2360
4305,AZA215,287.970586,11.8015,1.37265,4.36503,2405
4306,AZA217,287.970586,11.8015,1.34786,4.28621,2402
4307,AZA227,287.970586,11.8015,1.35673,4.3144,2403
4308,AZA22FL,287.970586,11.8015,1.35519,4.3095,2403
