Airspace,Key,Function,DESCEND,CLIMB,ASSUME_EXT,ASSUME_INT,HANDOVER_EXT,HANDOVER_INT,FP_MONITORING
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Baseline,06:00,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Current,06:00,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Delta,06:00,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Baseline,06:10,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Current,06:10,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Delta,06:10,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Baseline,06:20,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Current,06:20,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Delta,06:20,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Baseline,06:30,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Current,06:30,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Delta,06:30,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Baseline,06:40,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Current,06:40,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Delta,06:40,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Baseline,06:50,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Current,06:50,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Delta,06:50,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Baseline,07:00,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Current,07:00,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Delta,07:00,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Baseline,07:10,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Current,07:10,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Delta,07:10,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Baseline,07:20,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Current,07:20,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Delta,07:20,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Baseline,07:30,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Current,07:30,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Delta,07:30,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Baseline,07:40,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Current,07:40,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Delta,07:40,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Baseline,07:50,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Current,07:50,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Delta,07:50,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Baseline,08:00,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Current,08:00,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Delta,08:00,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Baseline,08:10,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Current,08:10,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Delta,08:10,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Baseline,08:20,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Current,08:20,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Delta,08:20,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Baseline,08:30,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Current,08:30,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Delta,08:30,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Baseline,08:40,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Current,08:40,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Delta,08:40,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Baseline,08:50,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Current,08:50,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Delta,08:50,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Baseline,09:00,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Current,09:00,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Delta,09:00,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Baseline,09:10,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Current,09:10,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Delta,09:10,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Baseline,09:20,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Current,09:20,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Delta,09:20,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Baseline,09:30,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Current,09:30,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Delta,09:30,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Baseline,09:40,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Current,09:40,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Delta,09:40,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Baseline,09:50,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Current,09:50,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Delta,09:50,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Baseline,10:00,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Current,10:00,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Delta,10:00,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Baseline,10:10,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Current,10:10,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Delta,10:10,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Baseline,10:20,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Current,10:20,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Delta,10:20,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Baseline,10:30,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Current,10:30,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Delta,10:30,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Baseline,10:40,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Current,10:40,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Delta,10:40,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Baseline,10:50,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Current,10:50,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Delta,10:50,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Baseline,11:00,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Current,11:00,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Delta,11:00,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Baseline,11:10,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Current,11:10,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Delta,11:10,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Baseline,11:20,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Current,11:20,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Delta,11:20,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Baseline,11:30,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Current,11:30,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Delta,11:30,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Baseline,11:40,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Current,11:40,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Delta,11:40,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Baseline,11:50,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Current,11:50,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Delta,11:50,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Baseline,12:00,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Current,12:00,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Delta,12:00,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Baseline,12:10,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Current,12:10,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Delta,12:10,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Baseline,12:20,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Current,12:20,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Delta,12:20,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Baseline,12:30,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Current,12:30,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Delta,12:30,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Baseline,12:40,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Current,12:40,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Delta,12:40,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Baseline,12:50,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Current,12:50,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Delta,12:50,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Baseline,13:00,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Current,13:00,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Delta,13:00,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Baseline,13:10,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Current,13:10,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Delta,13:10,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Baseline,13:20,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Current,13:20,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Delta,13:20,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Baseline,13:30,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Current,13:30,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Delta,13:30,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Baseline,13:40,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Current,13:40,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Delta,13:40,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Baseline,13:50,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Current,13:50,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Delta,13:50,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Baseline,14:00,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Current,14:00,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Delta,14:00,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Baseline,14:10,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Current,14:10,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Delta,14:10,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Baseline,14:20,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Current,14:20,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Delta,14:20,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Baseline,14:30,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Current,14:30,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Delta,14:30,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Baseline,14:40,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Current,14:40,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Delta,14:40,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Baseline,14:50,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Current,14:50,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Delta,14:50,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Baseline,15:00,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Current,15:00,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Delta,15:00,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Baseline,15:10,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Current,15:10,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Delta,15:10,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Baseline,15:20,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Current,15:20,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Delta,15:20,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Baseline,15:30,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Current,15:30,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Delta,15:30,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Baseline,15:40,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Current,15:40,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Delta,15:40,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Baseline,15:50,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Current,15:50,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Delta,15:50,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Baseline,16:00,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Current,16:00,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Delta,16:00,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Baseline,16:10,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Current,16:10,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Delta,16:10,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Baseline,16:20,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Current,16:20,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Delta,16:20,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Baseline,16:30,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Current,16:30,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Delta,16:30,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Baseline,16:40,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Current,16:40,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Delta,16:40,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Baseline,16:50,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Current,16:50,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Delta,16:50,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Baseline,17:00,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Current,17:00,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Delta,17:00,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Baseline,17:10,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Current,17:10,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Delta,17:10,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Baseline,17:20,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Current,17:20,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Delta,17:20,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Baseline,17:30,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Current,17:30,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Delta,17:30,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Baseline,17:40,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Current,17:40,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Delta,17:40,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Baseline,17:50,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Current,17:50,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Delta,17:50,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Baseline,18:00,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Current,18:00,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Delta,18:00,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Baseline,18:10,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Current,18:10,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Delta,18:10,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Baseline,18:20,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Current,18:20,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Delta,18:20,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Baseline,18:30,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Current,18:30,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Delta,18:30,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Baseline,18:40,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Current,18:40,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Delta,18:40,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Baseline,18:50,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Current,18:50,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Delta,18:50,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Baseline,19:00,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Current,19:00,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Delta,19:00,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Baseline,19:10,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Current,19:10,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Delta,19:10,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Baseline,19:20,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Current,19:20,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Delta,19:20,0,0,0,0,0,0,0
EGTTWIL,16544f28-8ec7-4fcc-858b-2837f3b1360b,Baseline,19:30,0,0,0,0,0,0,0
