SampleID,FlightID,Callsign,Track Miles,3Di Score,Fuel Burn,CO2,Flight Time
1,221,SWR44K,268.973147,12.7491,1.42042,4.51695,2221
1,222,CFE1AM,268.973147,12.7491,1.44395,4.59175,2210
1,223,CFE47L,268.973147,12.7491,1.36088,4.3276,2215
1,224,CFE5VZ,268.973147,12.7491,1.44818,4.60522,2211
1,225,CFE79J,268.973147,12.7491,1.40521,4.46858,2225
1,226,SWR435,268.973147,12.7491,1.42982,4.54684,2224
1,227,SWR43P,268.973147,12.7491,1.45082,4.61362,2228
1,228,SWR44K,268.973147,12.7491,1.29635,4.1224,2203
1,229,AZA215,268.973147,12.7504,1.32201,4.20399,2254
1,230,AZA217,268.973147,12.7594,1.34363,4.27275,2257
1,231,AZA227,268.973147,12.7491,1.32048,4.19913,2256
1,232,AZA72B,268.973147,12.7491,1.35619,4.3127,2262
1,233,AZA82J,268.973147,12.7542,1.40462,4.4667,2269
1,234,CFE1AM,268.973147,12.7491,1.43554,4.56502,2208
1,235,CFE505T,268.973147,12.7491,1.14571,3.64335,2322
1,236,CFE53TK,268.973147,12.7505,1.36335,4.33547,2261
1,237,CFE5VZ,268.973147,12.7491,1.47082,4.6772,2217
1,238,CFE7349,268.973147,12.7523,1.39127,4.42423,2263
1,239,EZY21UK,268.973147,12.7491,1.62801,5.17707,2179
1,240,EZY82XF,268.973147,12.7491,1.76692,5.6188,2138
1,241,GLJ11FX,268.973147,12.7491,0.733817,2.33354,2376
1,242,NJE854G,268.973147,12.7491,0.699438,2.22421,2174
1,243,REN91K,268.973147,12.7491,0.864284,2.74842,2252
1,244,SWR435,268.973147,12.7491,1.57032,4.9936,2259
1,245,SWR43P,268.973147,12.7491,1.45239,4.61859,2229
1,246,SWR44K,268.973147,12.7491,1.48664,4.72752,2237
1,247,AZA215,268.973147,12.7524,1.33542,4.24664,2256
1,248,AZA217,268.973147,12.7523,1.39127,4.42423,2263
1,249,AZA227,268.973147,12.7629,1.37084,4.35927,2259
1,250,AZA82J,268.973147,12.7491,1.37972,4.3875,2264
1,251,CFE1AM,268.973147,12.7491,1.43554,4.56502,2208
1,252,CFE2285,268.973147,12.7491,1.42154,4.52051,2205
1,253,CFE33E,268.973147,12.7491,1.43554,4.56502,2208
1,254,CFE47L,268.973147,12.7558,1.34317,4.27129,2260
1,255,CFE53TK,268.973147,12.7594,1.34363,4.27275,2257
1,256,CFE5VZ,268.973147,12.7491,1.47939,4.70446,2220
1,257,CFE72E,268.973147,12.7491,1.38943,4.41837,2266
1,258,CFE7349,268.973147,12.7505,1.37548,4.37404,2263
1,259,EZY82XF,268.973147,12.7574,1.7382,5.52746,2133
1,260,HBFXF,268.973147,12.7491,0.17676,0.562096,4073
1,261,ICDOL,268.973147,12.7491,0.445694,1.41731,2471
1,262,JBC213G,268.973147,12.7524,0.440331,1.40025,2312
1,263,LNX62FJ,268.973147,12.7499,0.381281,1.21247,2818
1,264,N707SN,268.973147,12.7491,0.210238,0.668557,3448
1,265,PRSFB,268.973147,12.7491,0.679903,2.16209,2130
1,266,STK3AP,268.973147,12.7491,1.52963,4.86421,2338
1,267,SWR435,268.973147,12.7491,1.48837,4.733,2238
1,268,SWR43P,268.973147,12.7491,1.4466,4.6002,2227
1,269,SWR44K,268.973147,12.7491,1.52336,4.84428,2247
1,270,CFE1AM,268.973147,12.7499,1.47796,4.69993,2219
1,271,CFE8741,268.973147,12.7491,1.4327,4.55598,2207
1,272,EZY7369,268.973147,12.7491,1.69121,5.37806,2127
1,273,EZY82XF,268.973147,12.7491,1.73286,5.5105,2133
1,274,GAC035L,268.973147,12.7491,0.269013,0.855462,3123
1,275,GCFGB,268.973147,12.7491,0.703697,2.23776,2205
1,276,STK3AP,268.973147,12.7491,1.4893,4.73597,2329
1,277,SWR435,268.973147,12.7491,1.43137,4.55176,2224
1,278,SWR44K,268.973147,12.7535,1.45874,4.63879,2230
1,279,XJC269P,268.973147,12.7491,0.339642,1.08006,2665
1,280,CFE33E,268.973147,12.7491,1.46939,4.67267,2217
1,281,CFE5VZ,268.973147,12.7491,1.44685,4.60097,2211
1,282,CFE8741,268.973147,12.7491,1.4552,4.62754,2213
1,283,EZY21UK,268.973147,12.761,1.87263,5.95496,2174
1,284,EZY7369,268.973147,12.7491,1.85719,5.90585,2153
1,285,EZY82XF,268.973147,12.7491,1.70625,5.42586,2129
1,286,SWR435,268.973147,12.7491,1.53661,4.88641,2250
1,287,SWR43P,268.973147,12.7491,1.44932,4.60884,2228
1,288,VCG1UB,268.973147,12.7491,0.484967,1.5422,2403
1,289,AZA215,268.973147,12.7491,1.42763,4.53985,2274
1,290,AZA217,268.973147,12.7491,1.31913,4.19484,2253
1,291,AZA219,268.973147,12.7491,1.33508,4.24557,2258
1,292,AZA227,268.973147,12.7594,1.34363,4.27275,2257
1,293,AZA72B,268.973147,12.7504,1.32201,4.20399,2254
1,294,AZA82J,268.973147,12.7594,1.34363,4.27275,2257
1,295,CFE1AM,268.973147,12.7491,1.46657,4.66368,2216
1,296,CFE33E,268.973147,12.7491,1.44114,4.58282,2210
1,297,CFE505T,268.973147,12.7491,1.18993,3.78399,2333
1,298,CFE53TK,268.973147,12.7491,1.36565,4.34276,2237
1,299,CFE5VZ,268.973147,12.7491,1.48652,4.72713,2222
1,300,CFE7349,268.973147,12.7491,1.38596,4.40735,2242
1,301,CFE79J,268.973147,12.7491,1.36146,4.32944,2236
1,302,MILLA,268.973147,12.7491,0.437698,1.39188,2307
1,303,PHWTC,268.973147,12.7491,0.69918,2.22339,2147
1,304,STK3AP,268.973147,12.7491,1.41587,4.50248,2318
1,305,SWR435,268.973147,12.7491,1.53366,4.87705,2249
1,306,SWR43P,268.973147,12.7521,1.44187,4.58516,2226
1,307,SWR44K,268.973147,12.7491,1.44932,4.60884,2228
1,308,AHO689U,268.973147,12.7491,0.450054,1.43117,2408
1,309,AZA215,268.973147,12.7491,1.44075,4.58159,2277
1,310,AZA217,268.973147,12.7594,1.34363,4.27275,2257
1,311,AZA219,268.973147,12.7594,1.34363,4.27275,2257
1,312,AZA227,268.973147,12.7491,1.29645,4.12271,2250
1,313,AZA72B,268.973147,12.7491,1.31224,4.17291,2252
1,314,AZA82J,268.973147,12.7491,1.31623,4.18561,2252
1,315,BZE07A,268.973147,12.7491,0.715232,2.27444,2405
1,316,CFE1AM,268.973147,12.7491,1.47649,4.69523,2219
1,317,CFE505T,268.973147,12.7491,1.30579,4.15243,2254
1,318,CFE5VZ,268.973147,12.7491,1.42434,4.52941,2205
1,319,CFE7307,268.973147,12.7491,1.29317,4.11227,2252
1,320,CFE7349,268.973147,12.7491,1.30894,4.16244,2252
1,321,HBFXF,268.973147,12.7491,0.176382,0.560894,4070
1,322,SWR43P,268.973147,12.7506,1.49512,4.75449,2239
1,323,SWR44K,268.973147,12.7513,1.38704,4.41079,2215
1,324,AZA215,268.973147,12.7628,1.35914,4.32207,2257
1,325,AZA217,268.973147,12.7491,1.36633,4.34493,2261
1,326,AZA227,268.973147,12.7491,1.39098,4.42331,2266
1,327,AZA72B,268.973147,12.7491,1.36781,4.34963,2262
1,328,AZA82J,268.973147,12.7491,1.32881,4.22562,2255
1,329,BZE03A,268.973147,12.7491,0.771406,2.45307,2301
1,330,CFE1AM,268.973147,12.7491,1.51537,4.81887,2230
1,331,CFE505T,268.973147,12.7491,1.17194,3.72678,2329
1,332,CFE53TK,268.973147,12.7545,1.33913,4.25842,2256
1,333,CFE5VZ,268.973147,12.7491,1.42993,4.54717,2207
1,334,CFE7349,268.973147,12.7491,1.36547,4.34219,2258
1,335,NJE667B,268.973147,12.7491,0.669633,2.12943,2149
1,336,OAV303P,268.973147,12.7491,0.494951,1.57394,2240
1,337,SWR435,268.973147,12.7491,1.47531,4.69148,2212
1,338,SWR43P,268.973147,12.7491,1.42675,4.53707,2223
1,339,SWR44K,268.973147,12.7491,1.4737,4.68637,2212
1,340,AZA215,268.973147,12.7491,1.38943,4.41837,2266
1,341,AZA217,268.973147,12.7491,1.42229,4.52288,2273
1,342,AZA219,268.973147,12.7491,1.31224,4.17291,2252
1,343,AZA227,268.973147,12.7491,1.38943,4.41837,2266
1,344,AZA72B,268.973147,12.7491,1.38526,4.40512,2268
1,345,AZA82J,268.973147,12.7594,1.34363,4.27275,2257
1,346,CFE1AM,268.973147,12.7491,1.46372,4.65462,2215
1,347,CFE505T,268.973147,12.7491,1.36184,4.33066,2260
1,348,CFE53TK,268.973147,12.7491,1.38943,4.41837,2266
1,349,CFE5VZ,268.973147,12.7491,1.50493,4.78567,2227
1,350,CFE7307,268.973147,12.7498,1.36423,4.33825,2257
1,351,CFE7349,268.973147,12.7491,1.36781,4.34963,2262
1,352,CFE79J,268.973147,12.7594,1.34363,4.27275,2257
