Callsign,Track Miles,3Di Score,Fuel Burn,CO2,Flight Time
13694,KLM998,201.393332,40.8644,1.55256,4.93714,2266
13695,KLM982,201.393332,40.8644,1.55256,4.93714,2266
13696,SHE76P,201.393332,40.2142,0.897489,2.85401,2280
13697,BEE5MA,201.393332,40.8351,0.828271,2.6339,2732
13698,DLH2WT,201.393332,43.5334,1.5795,5.02281,2181
13699,CFE8XC,201.393332,43.8968,1.62142,5.15613,2187
13700,DLH9WT,201.393332,43.4131,1.57388,5.00495,2176
13701,KLM88H,201.393332,40.8644,1.55256,4.93714,2266
13702,LOT272,201.393332,43.7652,1.60112,5.09155,2187
13703,LOT220A,201.393332,43.7652,1.60112,5.09155,2187
13704,KLM988,201.393332,40.8644,1.55256,4.93714,2266
13705,BEE044P,201.393332,40.8351,0.828271,2.6339,2732
13706,LOT2WH,201.393332,43.7652,1.60112,5.09155,2187
13707,BEE3LP,201.393332,40.3952,0.847106,2.6938,2691
13708,CFE3AC,201.393332,43.7652,1.60112,5.09155,2187
13709,CFE8453,201.393332,40.8644,1.55256,4.93714,2266
13710,CFE23X,201.393332,40.0686,1.24443,3.95727,2299
13711,AZA72B,201.393332,43.8968,1.62142,5.15613,2187
13712,CFE67W,201.393332,40.8644,1.55256,4.93714,2266
13713,KLM992,201.393332,40.8644,1.55256,4.93714,2266
13714,NJE879R,201.393332,43.1786,0.606949,1.9301,2289
13715,CFE19A,201.393332,40.0686,1.24443,3.95727,2299
13716,LOT274,201.393332,43.7652,1.60112,5.09155,2187
13717,KLM34X,201.393332,40.8644,1.55256,4.93714,2266
13718,LOT2EL,201.393332,43.7652,1.60112,5.09155,2187
13719,KLM998,201.393332,40.8644,1.55256,4.93714,2266
13720,BEE8PA,201.393332,40.8351,0.828271,2.6339,2732
13721,LOT290,201.393332,43.7652,1.60112,5.09155,2187
13722,KLM72G,201.393332,40.8644,1.55256,4.93714,2266
13723,KLM982,201.393332,40.8644,1.55256,4.93714,2266
13724,LOT2WH,201.393332,43.7652,1.60112,5.09155,2187
13725,KLM88H,201.393332,40.8644,1.55256,4.93714,2266
13726,LOT272,201.393332,43.6451,1.59036,5.05734,2185
13727,KLM988,201.393332,40.8644,1.55256,4.93714,2266
13728,LOT220A,201.393332,43.6451,1.59036,5.05734,2185
13729,DCARO,201.393332,43.1786,0.606949,1.9301,2289
13730,CFE98W,201.393332,43.2303,1.26144,4.01138,2207
13731,BEE4EC,201.393332,40.3952,0.847106,2.6938,2691
13732,BEE5MG,201.393332,40.3952,0.847106,2.6938,2691
13733,CFE23X,201.393332,40.0686,1.24443,3.95727,2299
13734,KLM992,201.393332,40.8644,1.55256,4.93714,2266
13735,LOT290,201.393332,43.7652,1.60112,5.09155,2187
13736,CFE39P,201.393332,43.2303,1.26144,4.01138,2207
13737,LOT274,201.393332,43.6451,1.59036,5.05734,2185
13738,CFE19A,201.393332,40.0686,1.24443,3.95727,2299
13739,BEE7MP,201.393332,40.3952,0.847106,2.6938,2691
13740,KLM34X,201.393332,40.8644,1.55256,4.93714,2266
13741,BEE8PA,201.393332,40.8351,0.828271,2.6339,2732
13742,LOT2EL,201.393332,43.7652,1.60112,5.09155,2187
13743,KLM998,201.393332,40.8644,1.55256,4.93714,2266
13744,KLM72G,201.393332,40.8644,1.55256,4.93714,2266
13745,CFE1JB,201.393332,43.2303,1.26144,4.01138,2207
13746,KLM982,201.393332,40.8644,1.55256,4.93714,2266
13747,CFE9X,201.393332,40.0686,1.24443,3.95727,2299
13748,LOT2WH,201.393332,43.7652,1.60112,5.09155,2187
13749,BEE5MA,201.393332,40.8351,0.828271,2.6339,2732
13750,BEE3LP,201.393332,40.3952,0.847106,2.6938,2691
13751,CFE8WH,201.393332,40.8644,1.55256,4.93714,2266
13752,CFE8XC,201.393332,43.7652,1.60112,5.09155,2187
13753,GXION,201.393332,28.7251,0.786314,2.50048,2813
13754,KLM88H,201.393332,40.8644,1.55256,4.93714,2266
13755,LOT272,201.393332,43.7652,1.60112,5.09155,2187
13756,LOT220A,201.393332,43.7652,1.60112,5.09155,2187
13757,KLM988,201.393332,40.8644,1.55256,4.93714,2266
13758,CFE9771,201.393332,35.6468,1.22963,3.91024,2543
13759,NJE542N,201.393332,42.6627,0.457508,1.45487,2346
13760,CFE9750,201.393332,35.6468,1.22963,3.91024,2543
13761,CFE3AC,201.393332,43.7652,1.60112,5.09155,2187
13762,BEE5TD,201.393332,40.8351,0.828271,2.6339,2732
13763,CFE98W,201.393332,43.2303,1.26144,4.01138,2207
13764,CFE23X,201.393332,40.0686,1.24443,3.95727,2299
13765,CFE39P,201.393332,43.2303,1.26144,4.01138,2207
13766,LOT274,201.393332,43.6451,1.59036,5.05734,2185
13767,LOT290,201.393332,43.7652,1.60112,5.09155,2187
13768,CFE19A,201.393332,40.0686,1.24443,3.95727,2299
13769,KLM34X,201.393332,40.8644,1.55256,4.93714,2266
13770,KLM998,201.393332,40.8644,1.55256,4.93714,2266
13771,CFE5GV,201.393332,43.7652,1.60112,5.09155,2187
13772,KLM72G,201.393332,40.8644,1.55256,4.93714,2266
13773,SHE76P,201.393332,40.2142,0.897489,2.85401,2280
13774,CFE1JB,201.393332,43.2303,1.26144,4.01138,2207
13775,KLM982,201.393332,40.8644,1.55256,4.93714,2266
13776,BEE5MA,201.393332,40.8351,0.828271,2.6339,2732
13777,BEE3LP,201.393332,40.3952,0.847106,2.6938,2691
13778,LOT2WH,201.393332,43.7652,1.60112,5.09155,2187
13779,CFE8XC,201.393332,43.8968,1.62142,5.15613,2187
13780,CFE9X,201.393332,40.0686,1.24443,3.95727,2299
13781,LOT272,201.393332,43.6451,1.59036,5.05734,2185
13782,LOT220A,201.393332,43.7652,1.60112,5.09155,2187
13783,KLM88H,201.393332,40.8644,1.55256,4.93714,2266
13784,KLM988,201.393332,40.8644,1.55256,4.93714,2266
13785,GAC966W,201.393332,37.4977,0.274398,0.872586,3050
13786,CFE3AC,201.393332,43.7652,1.60112,5.09155,2187
13787,CFE98W,201.393332,43.2303,1.26144,4.01138,2207
13788,BEE5TD,201.393332,40.8351,0.828271,2.6339,2732
13789,CFE23X,201.393332,40.8644,1.55256,4.93714,2266
13790,CFE67W,201.393332,40.0686,1.24443,3.95727,2299
13791,KLM992,201.393332,40.8644,1.55256,4.93714,2266
13792,CFE5GV,201.393332,43.7652,1.60112,5.09155,2187
13793,LOT290,201.393332,43.7652,1.60112,5.09155,2187
13794,CFE39P,201.393332,43.2303,1.26144,4.01138,2207
13795,LOT274,201.393332,43.6451,1.59036,5.05734,2185
13796,SHE45X,201.393332,40.2142,0.897489,2.85401,2280
13797,BEE8PA,201.393332,40.8351,0.828271,2.6339,2732
13798,KLM34X,201.393332,40.8644,1.55256,4.93714,2266
13799,CFE19A,201.393332,40.8644,1.55256,4.93714,2266
13800,KLM998,201.393332,40.8644,1.55256,4.93714,2266
13801,KLM72G,201.393332,40.8644,1.55256,4.93714,2266
13802,KLM982,201.393332,40.8644,1.55256,4.93714,2266
13803,BEE3LP,201.393332,40.3952,0.847106,2.6938,2691
13804,LOT2WH,201.393332,43.6451,1.59036,5.05734,2185
13805,CFE8XC,201.393332,43.7652,1.60112,5.09155,2187
13806,BEE5MA,201.393332,40.8351,0.828271,2.6339,2732
13807,CFE8WH,201.393332,40.8644,1.55256,4.93714,2266
13808,CFE9X,201.393332,40.8644,1.55256,4.93714,2266
13809,KLM88H,201.393332,40.8644,1.55256,4.93714,2266
13810,LOT272,201.393332,43.7652,1.60112,5.09155,2187
13811,KLM988,201.393332,40.8644,1.55256,4.93714,2266
13812,XGO6RD,201.393332,40.6849,0.247884,0.78827,2742
13813,CFE3AC,201.393332,43.7652,1.60112,5.09155,2187
13814,BEE5TD,201.393332,40.8351,0.828271,2.6339,2732
13815,CFE23X,201.393332,40.0686,1.24443,3.95727,2299
13816,CFE59T,201.393332,40.0248,1.5569,4.95094,2300
13817,CFE67W,201.393332,40.9098,1.24553,3.96079,2265
13818,SWR43K,201.393332,43.7652,1.60112,5.09155,2187
13819,KLM992,201.393332,40.8644,1.55256,4.93714,2266
13820,SHE89N,201.393332,40.2142,0.897489,2.85401,2280
13821,LOT290,201.393332,43.7652,1.60112,5.09155,2187
13822,LOT274,201.393332,43.7652,1.60112,5.09155,2187
13823,CFE19A,201.393332,40.0686,1.24443,3.95727,2299
13824,KLM34X,201.393332,40.8644,1.55256,4.93714,2266
13825,BEE8PA,201.393332,40.8351,0.828271,2.6339,2732
13826,CFE5GV,201.393332,43.7652,1.60112,5.09155,2187
13827,KLM72G,201.393332,40.8644,1.55256,4.93714,2266
13828,EIN283,213.362142,40.2717,2.00625,6.37986,2535
13829,EIN2VE,213.362142,40.2717,2.00625,6.37986,2535
13830,EIN2LC,213.362142,40.2717,2.00625,6.37986,2535
13831,EIN28MT,213.362142,40.2717,2.00625,6.37986,2535
13832,EIN2TA,213.362142,40.2717,2.00625,6.37986,2535
13833,EIN291,213.362142,40.2717,2.00625,6.37986,2535
13834,EIN2VE,213.362142,40.2717,2.00625,6.37986,2535
13835,EIN283,213.362142,40.5286,2.03527,6.47216,2567
13836,EIN2LC,213.362142,40.5286,2.03527,6.47216,2567
13837,EIN28MT,213.362142,40.5286,2.03527,6.47216,2567
13838,EIN2TA,213.362142,40.2717,2.00625,6.37986,2535
13839,EIN291,213.362142,40.2717,2.00625,6.37986,2535
13840,EIN2VE,213.362142,40.5286,2.03527,6.47216,2567
13841,EIN283,213.362142,40.5286,2.03527,6.47216,2567
13842,EIN2LC,213.362142,40.5286,2.03527,6.47216,2567
13843,EIN28MT,213.362142,40.5286,2.03527,6.47216,2567
13844,EIN2TA,213.362142,40.5286,2.03527,6.47216,2567
13845,EIN291,213.362142,40.2717,2.00625,6.37986,2535
13846,EIN2VE,213.362142,40.5286,2.03527,6.47216,2567
13847,EIN283,213.362142,40.5286,2.03527,6.47216,2567
13848,EIN2LC,213.362142,40.2717,2.00625,6.37986,2535
13849,EIN28MT,213.362142,40.2717,2.00625,6.37986,2535
13850,EIN2TA,213.362142,40.2717,2.00625,6.37986,2535
13851,EIN291,213.362142,40.2717,2.00625,6.37986,2535
13852,EIN2VE,213.362142,40.2717,2.00625,6.37986,2535
13853,N147QS,213.362142,44.3877,1.44768,4.60363,2352
13854,EIN283,213.362142,40.2717,2.00625,6.37986,2535
13855,EIN2LC,213.362142,40.2717,2.00625,6.37986,2535
13856,EIN28MT,213.362142,40.2717,2.00625,6.37986,2535
13857,EIN2TA,213.362142,40.2717,2.00625,6.37986,2535
13858,EIN291,213.362142,40.2717,2.00625,6.37986,2535
13859,EIN283,213.362142,40.2717,2.00625,6.37986,2535
13860,EIN2LC,213.362142,40.2717,2.00625,6.37986,2535
13861,EIN2LC,213.362142,40.2717,2.00625,6.37986,2535
13862,EIN28MT,213.362142,40.2717,2.00625,6.37986,2535
13863,NJE098U,213.362142,31.1189,0.592211,1.88323,2938
13864,EIN2TA,213.362142,40.2717,2.00625,6.37986,2535
13865,EIN291,213.362142,40.2717,2.00625,6.37986,2535
13866,BAW1,213.362142,43.3079,2.09786,6.67118,2375
13867,EIN283,213.362142,40.5286,2.03527,6.47216,2567
13868,EIN28MT,213.362142,40.5286,2.03527,6.47216,2567
13869,EIN2TA,213.362142,40.4862,2.02076,6.42602,2555
13870,GAC560U,213.362142,39.6861,0.289602,0.920933,3115
13871,EIN291,213.362142,40.5286,2.03527,6.47216,2567
13872,BAW1,213.362142,43.3079,2.09786,6.67118,2375
13873,EIN2LC,213.362142,40.5286,2.03527,6.47216,2567
13874,EIN291,213.362142,40.2717,2.00625,6.37986,2535
13875,EIN283,213.362142,40.2717,2.00625,6.37986,2535
13876,EIN2LC,213.362142,40.2717,2.00625,6.37986,2535
13877,EIN2VE,213.362142,40.2717,2.00625,6.37986,2535
13878,EIN283,213.362142,40.2717,2.00625,6.37986,2535
13879,EIN2LC,213.362142,40.2717,2.00625,6.37986,2535
13880,NJE762W,213.362142,42.1872,0.489192,1.55563,2531
13881,EIN28MT,213.362142,40.2717,2.00625,6.37986,2535
13882,EIN2TA,213.362142,40.2717,2.00625,6.37986,2535
13883,EIN291,213.362142,40.2717,2.00625,6.37986,2535
13884,EIN2VE,213.362142,40.2717,2.00625,6.37986,2535
13885,EIN283,213.362142,40.2717,2.00625,6.37986,2535
13886,NJE957H,213.362142,41.9622,0.483827,1.53857,2571
13887,EIN2LC,213.362142,40.2717,2.00625,6.37986,2535
13888,EIN28MT,213.362142,40.2717,2.00625,6.37986,2535
13889,EIN2TA,213.362142,40.2717,2.00625,6.37986,2535
13890,EIN291,213.362142,40.2717,2.00625,6.37986,2535
13891,EIN291,213.362142,40.2717,2.00625,6.37986,2535
13892,EIN2VE,213.362142,40.2717,2.00625,6.37986,2535
13893,BAW1,213.362142,43.3079,2.09786,6.67118,2375
13894,EIN283,213.362142,40.2717,2.00625,6.37986,2535
13895,EIN2LC,213.362142,40.4862,2.02076,6.42602,2555
13896,EIN28MT,213.362142,40.2717,2.00625,6.37986,2535
13897,EIN2TA,213.362142,40.2717,2.00625,6.37986,2535
13898,EIN291,213.362142,40.2717,2.00625,6.37986,2535
13899,EIN28MT,213.362142,40.2717,2.00625,6.37986,2535
13900,EIN2TA,213.362142,40.2717,2.00625,6.37986,2535
13901,EIN2VE,213.362142,40.2717,2.00625,6.37986,2535
13902,EIN283,213.362142,40.2717,2.00625,6.37986,2535
13903,EIN291,213.362142,40.2717,2.00625,6.37986,2535
13904,EIN2VE,213.362142,40.2717,2.00625,6.37986,2535
13905,EIN283,213.362142,40.2717,2.00625,6.37986,2535
13906,EIN2LC,213.362142,40.2717,2.00625,6.37986,2535
13907,EIN291,213.362142,40.2717,2.00625,6.37986,2535
13908,EIN2TA,213.362142,40.2717,2.00625,6.37986,2535
13909,EIN291,213.362142,40.2717,2.00625,6.37986,2535
13910,EIN283,213.362142,40.2717,2.00625,6.37986,2535
13911,EIN2LC,213.362142,40.2717,2.00625,6.37986,2535
13912,EIN28MT,213.362142,40.2717,2.00625,6.37986,2535
13913,EIN2TA,213.362142,40.2717,2.00625,6.37986,2535
13914,EIN291,213.362142,40.2717,2.00625,6.37986,2535
13915,EIN2VE,213.362142,40.2717,2.00625,6.37986,2535
13916,BAW1,213.362142,43.606,2.13948,6.80353,2378
13917,EIN283,213.362142,40.2717,2.00625,6.37986,2535
13918,NJE788L,213.362142,41.9984,0.672052,2.13713,2429
13919,EIN2LC,213.362142,40.2717,2.00625,6.37986,2535
13920,EIN28MT,213.362142,40.2717,2.00625,6.37986,2535
13921,EIN2TA,213.362142,40.2717,2.00625,6.37986,2535
13922,EIN291,213.362142,40.2717,2.00625,6.37986,2535
13923,EIN2VE,213.362142,40.2717,2.00625,6.37986,2535
13924,EIN2LC,213.362142,40.2717,2.00625,6.37986,2535
13925,EIN28MT,213.362142,40.2717,2.00625,6.37986,2535
13926,EIN2TA,213.362142,40.2717,2.00625,6.37986,2535
13927,EIN291,213.362142,40.2717,2.00625,6.37986,2535
13928,EIN2VE,213.362142,40.2717,2.00625,6.37986,2535
13929,EIN283,213.362142,40.2717,2.00625,6.37986,2535
13930,EIN2LC,213.362142,40.2717,2.00625,6.37986,2535
13931,EIN28MT,213.362142,40.2717,2.00625,6.37986,2535
13932,EIN2TA,213.362142,40.2717,2.00625,6.37986,2535
13933,EIN291,213.362142,40.2717,2.00625,6.37986,2535
13934,EIN283,213.362142,40.2717,2.00625,6.37986,2535
13935,EIN2VE,213.362142,40.2717,2.00625,6.37986,2535
13936,EIN2LC,213.362142,40.2717,2.00625,6.37986,2535
13937,EIN28MT,213.362142,40.2717,2.00625,6.37986,2535
13938,EIN2TA,213.362142,40.5286,2.03527,6.47216,2567
13939,EIN2VE,213.362142,40.2717,2.00625,6.37986,2535
13940,EIN283,213.362142,40.2717,2.00625,6.37986,2535
13941,EIN2LC,213.362142,40.2717,2.00625,6.37986,2535
13942,EIN28MT,213.362142,40.2717,2.00625,6.37986,2535
13943,EIN2TA,213.362142,40.2717,2.00625,6.37986,2535
13944,EIN291,213.362142,40.2717,2.00625,6.37986,2535
13945,EIN2LC,213.362142,40.2717,2.00625,6.37986,2535
13946,EIN28MT,213.362142,40.2717,2.00625,6.37986,2535
13947,AHO479A,213.362142,42.2331,0.486436,1.54687,2541
13948,EIN2LC,213.362142,40.2717,2.00625,6.37986,2535
13949,EIN28MT,213.362142,40.2717,2.00625,6.37986,2535
13950,EIN2TA,213.362142,40.2717,2.00625,6.37986,2535
13951,EIN291,213.362142,40.2717,2.00625,6.37986,2535
13952,EIN2LC,213.362142,40.2717,2.00625,6.37986,2535
13953,EIN291,213.362142,40.2717,2.00625,6.37986,2535
13954,KRF27,213.362142,27.7749,1.92812,6.13143,3025
13955,EIN2TA,213.362142,40.2717,2.00625,6.37986,2535
13956,EIN291,213.362142,40.2717,2.00625,6.37986,2535
13957,CFE9TB,183.657006,36.1631,1.439,4.57601,1889
13958,CFE1TJ,183.657006,36.2498,1.45879,4.63896,1889
13959,CFE8704,183.657006,35.7081,1.15956,3.68741,1945
13960,CFE4PB,183.657006,34.1978,0.611439,1.94438,2315
13961,BEE4CJ,183.657006,33.5899,0.749998,2.38499,2382
13962,CFE73L,183.657006,36.0669,1.42639,4.53591,1889
13963,CFE18J,183.657006,35.7336,1.13885,3.62155,1925
13964,BEE1DV,183.657006,33.5899,0.749998,2.38499,2382
13965,BEE1CL,183.657006,33.5899,0.749998,2.38499,2382
13966,BEE64C,183.657006,33.5899,0.749998,2.38499,2382
13967,NJE339Y,183.657006,35.3243,0.415499,1.32129,2038
13968,BEE2LM,183.657006,33.5899,0.749998,2.38499,2382
13969,CFE95E,183.657006,35.7336,1.13885,3.62155,1925
13970,XGO3NS,183.657006,34.7375,0.208103,0.661767,2421
13971,CFE5GJ,183.657006,34.1978,0.611439,1.94438,2315
13972,CFE88R,183.657006,36.2498,1.45879,4.63896,1889
13973,CFE45D,183.657006,36.1631,1.439,4.57601,1889
13974,CFE8712,183.657006,36.1631,1.439,4.57601,1889
13975,BEE8CN,183.657006,33.5899,0.749998,2.38499,2382
13976,CFE37E,183.657006,35.7357,1.14896,3.65368,1934
13977,BEE8KC,183.657006,33.5899,0.749998,2.38499,2382
13978,BEE8AD,183.657006,33.5899,0.749998,2.38499,2382
13979,CFE9V,183.657006,36.2498,1.45879,4.63896,1889
13980,CFE90K,183.657006,34.1978,0.611439,1.94438,2315
13981,BEE6TL,183.657006,33.5899,0.749998,2.38499,2382
13982,CFE1BJ,183.657006,36.2498,1.45879,4.63896,1889
13983,BEE1LP,183.657006,33.5899,0.749998,2.38499,2382
13984,CFE78PG,183.657006,36.2498,1.45879,4.63896,1889
13985,CFE71E,183.657006,36.0669,1.42639,4.53591,1889
13986,CFE93G,183.657006,35.7357,1.14896,3.65368,1934
13987,CFE9GX,183.657006,36.2498,1.45879,4.63896,1889
13988,CFE65Y,183.657006,36.2498,1.45879,4.63896,1889
13989,CFE9TB,183.657006,36.1631,1.439,4.57601,1889
13990,CFE1TJ,183.657006,36.1631,1.439,4.57601,1889
13991,CFE8704,183.657006,35.7357,1.14896,3.65368,1934
13992,CFE4PB,183.657006,34.1978,0.611439,1.94438,2315
13993,BEE4CJ,183.657006,33.5899,0.749998,2.38499,2382
13994,CFE18J,183.657006,36.1631,1.439,4.57601,1889
13995,BEE1DV,183.657006,33.5899,0.749998,2.38499,2382
13996,CFE73L,183.657006,36.0669,1.42639,4.53591,1889
13997,BEE1CL,183.657006,33.5899,0.749998,2.38499,2382
13998,BEE64C,183.657006,33.5899,0.749998,2.38499,2382
13999,BEE2LM,183.657006,33.5899,0.749998,2.38499,2382
14000,CFE95E,183.657006,35.7357,1.14896,3.65368,1934
14001,CFE8726,183.657006,36.1631,1.439,4.57601,1889
14002,CFE48H,183.657006,36.2498,1.45879,4.63896,1889
14003,CFE5GJ,183.657006,34.1978,0.611439,1.94438,2315
14004,CFE88R,183.657006,36.2498,1.45879,4.63896,1889
14005,CFE45D,183.657006,36.2498,1.45879,4.63896,1889
14006,CFE8712,183.657006,36.1631,1.439,4.57601,1889
14007,BEE8KC,183.657006,33.5899,0.749998,2.38499,2382
14008,BEE8CN,183.657006,33.5899,0.749998,2.38499,2382
14009,CFE1BJ,183.657006,36.2498,1.45879,4.63896,1889
14010,CFE37E,183.657006,35.7357,1.14896,3.65368,1934
14011,CFE9V,183.657006,36.2498,1.45879,4.63896,1889
14012,CFE90K,183.657006,34.1978,0.611439,1.94438,2315
14013,BEE6TL,183.657006,33.5899,0.749998,2.38499,2382
14014,BEE8AD,183.657006,33.5899,0.749998,2.38499,2382
14015,CFE9GX,183.657006,36.2498,1.45879,4.63896,1889
14016,BEE1LP,183.657006,33.5899,0.749998,2.38499,2382
14017,CFE78PG,183.657006,36.1631,1.439,4.57601,1889
14018,CFE71E,183.657006,35.7336,1.13885,3.62155,1925
14019,CFE93G,183.657006,36.2498,1.45879,4.63896,1889
14020,CFE65Y,183.657006,36.2498,1.45879,4.63896,1889
14021,CFE9TB,183.657006,36.1631,1.439,4.57601,1889
14022,AWU703G,183.657006,26.6239,0.357746,1.13763,2533
14023,CFE1TJ,183.657006,36.2498,1.45879,4.63896,1889
14024,CFE8704,183.657006,36.2498,1.45879,4.63896,1889
14025,CFE4PB,183.657006,34.1978,0.611439,1.94438,2315
14026,BEE4CJ,183.657006,33.5899,0.749998,2.38499,2382
14027,CFE18J,183.657006,36.1631,1.439,4.57601,1889
14028,CFE73L,183.657006,35.7336,1.13885,3.62155,1925
14029,BEE1CL,183.657006,33.5899,0.749998,2.38499,2382
14030,BEE1DV,183.657006,33.5899,0.749998,2.38499,2382
14031,BEE64C,183.657006,33.5899,0.749998,2.38499,2382
14032,CFE95E,183.657006,36.1631,1.439,4.57601,1889
14033,CFE5FV,183.657006,35.7357,1.14896,3.65368,1934
14034,CFE8726,183.657006,36.1631,1.439,4.57601,1889
14035,CFE48H,183.657006,36.1631,1.439,4.57601,1889
14036,CFE5GJ,183.657006,34.1978,0.611439,1.94438,2315
14037,BEE9GK,183.657006,33.5899,0.749998,2.38499,2382
14038,CFE88R,183.657006,36.2498,1.45879,4.63896,1889
14039,BEE8CN,183.657006,33.5899,0.749998,2.38499,2382
14040,CFE45D,183.657006,36.1631,1.439,4.57601,1889
14041,CFE8712,183.657006,36.2498,1.45879,4.63896,1889
14042,CFE1BJ,183.657006,36.1631,1.439,4.57601,1889
14043,BEE8KC,183.657006,33.5899,0.749998,2.38499,2382
14044,CFE9V,183.657006,36.1631,1.439,4.57601,1889
14045,BEE8AD,183.657006,33.5899,0.749998,2.38499,2382
14046,CFE37E,183.657006,36.1631,1.439,4.57601,1889
14047,CFE90K,183.657006,34.1978,0.611439,1.94438,2315
14048,CFE78PG,183.657006,36.1631,1.439,4.57601,1889
14049,BEE6TL,183.657006,33.5899,0.749998,2.38499,2382
14050,CFE9GX,183.657006,36.2498,1.45879,4.63896,1889
14051,BEE1LP,183.657006,33.5899,0.749998,2.38499,2382
14052,CFE93G,183.657006,36.2498,1.45879,4.63896,1889
14053,CFE65Y,183.657006,36.2498,1.45879,4.63896,1889
14054,JAS685,183.657006,25.2925,0.703562,2.23733,2525
14055,CFE71E,183.657006,35.7336,1.13885,3.62155,1925
14056,CFE9TB,183.657006,36.1631,1.439,4.57601,1889
14057,CFE1TJ,183.657006,35.7336,1.13885,3.62155,1925
14058,CFE8704,183.657006,36.1631,1.439,4.57601,1889
14059,CFE4PB,183.657006,34.1978,0.611439,1.94438,2315
14060,CFE18J,183.657006,36.1631,1.439,4.57601,1889
14061,BEE1DV,183.657006,33.5899,0.749998,2.38499,2382
14062,CFE73L,183.657006,35.7336,1.13885,3.62155,1925
14063,BEE4CJ,183.657006,33.5899,0.749998,2.38499,2382
14064,BEE64C,183.657006,33.5899,0.749998,2.38499,2382
14065,CFE95E,183.657006,36.1631,1.439,4.57601,1889
14066,CFE48H,183.657006,35.7357,1.14896,3.65368,1934
14067,CFE5GJ,183.657006,34.1978,0.611439,1.94438,2315
14068,BEE9DU,183.657006,33.5899,0.749998,2.38499,2382
14069,CFE8726,183.657006,36.1631,1.439,4.57601,1889
14070,CFE88R,183.657006,36.1631,1.439,4.57601,1889
14071,BEE8CN,183.657006,33.5899,0.749998,2.38499,2382
14072,CFE45D,183.657006,35.7336,1.13885,3.62155,1925
14073,CFE8712,183.657006,36.1631,1.439,4.57601,1889
14074,CFE1BJ,183.657006,36.1631,1.439,4.57601,1889
14075,BEE8AD,183.657006,33.5899,0.749998,2.38499,2382
14076,BEE8KC,183.657006,33.5899,0.749998,2.38499,2382
14077,CFE9V,183.657006,36.1631,1.439,4.57601,1889
14078,CFE90K,183.657006,34.1978,0.611439,1.94438,2315
14079,BEE6TL,183.657006,33.5899,0.749998,2.38499,2382
14080,CFE9GX,183.657006,36.2498,1.45879,4.63896,1889
14081,CFE37E,183.657006,36.1631,1.439,4.57601,1889
14082,BEE1LP,183.657006,33.5899,0.749998,2.38499,2382
14083,CFE78PG,183.657006,36.1631,1.439,4.57601,1889
14084,CFE93G,183.657006,36.1631,1.439,4.57601,1889
14085,CFE13K,183.657006,36.2498,1.45879,4.63896,1889
14086,CFE71E,183.657006,36.1631,1.439,4.57601,1889
14087,CFE65Y,183.657006,36.2498,1.45879,4.63896,1889
14088,CFE4PB,183.657006,34.1978,0.611439,1.94438,2315
14089,BEE1DV,183.657006,33.5899,0.749998,2.38499,2382
14090,CFE8704,183.657006,35.7336,1.13885,3.62155,1925
14091,BEE4CJ,183.657006,33.5899,0.749998,2.38499,2382
14092,BEE738A,183.657006,33.5899,0.749998,2.38499,2382
14093,BEE64C,183.657006,33.5899,0.749998,2.38499,2382
14094,CFE95E,183.657006,35.7336,1.13885,3.62155,1925
14095,CFE9750,183.657006,35.7081,1.15956,3.68741,1945
14096,CFE8726,183.657006,36.0669,1.42639,4.53591,1889
14097,CFE5GJ,183.657006,34.1978,0.611439,1.94438,2315
14098,CFE48H,183.657006,35.7357,1.14896,3.65368,1934
14099,BEE9DU,183.657006,33.5899,0.749998,2.38499,2382
14100,CFE88R,183.657006,36.1631,1.439,4.57601,1889
14101,BEE9GK,183.657006,33.5899,0.749998,2.38499,2382
14102,BEE8CN,183.657006,33.5899,0.749998,2.38499,2382
14103,CFE37E,183.657006,35.7357,1.14896,3.65368,1934
14104,BEE8KC,183.657006,33.5899,0.749998,2.38499,2382
14105,BEE8AD,183.657006,33.5899,0.749998,2.38499,2382
14106,CFE90K,183.657006,34.1978,0.611439,1.94438,2315
14107,CFE9V,183.657006,36.1631,1.439,4.57601,1889
14108,CFE8712,183.657006,36.1631,1.439,4.57601,1889
14109,BEE6TL,183.657006,33.5899,0.749998,2.38499,2382
14110,CFE9GX,183.657006,36.1631,1.439,4.57601,1889
14111,CFE78PG,183.657006,36.1631,1.439,4.57601,1889
14112,BEE1LP,183.657006,33.5899,0.749998,2.38499,2382
14113,CFE1EC,183.657006,33.0271,1.39182,4.42597,2023
14114,CFE8740,183.657006,36.2498,1.45879,4.63896,1889
14115,CFE4GZ,183.657006,36.2498,1.45879,4.63896,1889
14116,CFE71E,183.657006,36.1631,1.439,4.57601,1889
14117,CFE1TJ,183.657006,35.7336,1.13885,3.62155,1925
14118,NJE368F,183.657006,35.3771,0.404595,1.28661,2033
14119,CFE5C,183.657006,35.7336,1.13885,3.62155,1925
14120,BEE1DV,183.657006,33.5899,0.749998,2.38499,2382
14121,BEE1CL,183.657006,33.5899,0.749998,2.38499,2382
14122,CFE82R,183.657006,34.1978,0.611439,1.94438,2315
14123,BEE2LM,183.657006,33.5899,0.749998,2.38499,2382
14124,BAW1,183.657006,35.8371,1.81089,5.75864,1870
14125,BEE8BL,183.657006,33.5899,0.749998,2.38499,2382
14126,CFE5GJ,183.657006,34.1978,0.611439,1.94438,2315
